"Pathway","R2mean","R2median","R2sd","V1VE"
"Regulation Of Myelination (GO:0031641)",0.979002705543672,0.981118198520903,0.0100743120051888,0.990386344380787
"Regulation Of Myeloid Cell Differentiation (GO:0045637)",0.992026799095245,0.992960830244239,0.00436839097109688,0.995472997403821
"Regulation Of Myoblast Differentiation (GO:0045661)",0.998025048320244,0.998132402772784,0.000780503318204208,0.998680707193046
"Regulation Of Myotube Differentiation (GO:0010830)",0.996126435819494,0.997055242962715,0.00276240540757894,0.997751693641435
"Regulation Of Natural Killer Cell Activation (GO:0032814)",0.977109361340416,0.984212285594856,0.0207470002965773,0.986874713737176
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)",0.999157872294038,0.999160056199271,0.000344914615630417,0.999407973145623
"Regulation Of Necroptotic Process (GO:0060544)",0.995688920462949,0.995913247021067,0.00146938882930566,0.998096564509923
"Regulation Of Nervous System Development (GO:0051960)",0.997706222886484,0.997871173520832,0.00120916817547583,0.998628573273091
"Regulation Of Neuroblast Proliferation (GO:1902692)",0.94922058694382,0.949412450064226,0.0307132834800827,0.975390385494618
"Regulation Of Neurogenesis (GO:0050767)",0.999390861553335,0.999395279830382,0.000214354023168047,0.999581908270499
"Regulation Of Neuroinflammatory Response (GO:0150077)",0.953343901618415,0.963739112650038,0.0388862603558103,0.968474505190435
"Regulation Of Neuron Apoptotic Process (GO:0043523)",0.997506183522221,0.997545417938117,0.000819945951833422,0.99849004806019
"Regulation Of Neuron Death (GO:1901214)",0.997714856538107,0.997760404176201,0.000657750617181971,0.998484867034709
"Regulation Of Neuron Differentiation (GO:0045664)",0.995060020563653,0.995559134653081,0.00192431072440156,0.997119632437724
"Regulation Of Neuron Migration (GO:2001222)",0.982811549797668,0.985150909650403,0.0103992224720026,0.991067650401896
"Regulation Of Neuron Projection Arborization (GO:0150011)",0.956523164877623,0.963934289917481,0.0338288947225295,0.978279109391945
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)",0.991686068267287,0.992718417058501,0.00440557735210722,0.994875495157274
"Regulation Of Neurotransmitter Receptor Activity (GO:0099601)",0.99217503159485,0.993527156106036,0.00546928863360546,0.994984621320508
"Regulation Of Neurotransmitter Secretion (GO:0046928)",0.974705846266423,0.976081530365216,0.0137298980144588,0.985503771404404
"Regulation Of Neurotransmitter Transport (GO:0051588)",0.99484868588681,0.9950093713136,0.00313005948855875,0.996240135446091
"Regulation Of Neutrophil Chemotaxis (GO:0090022)",0.9991743546224,0.999203565486631,0.000325331246955717,0.999485779070048
"Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)",0.997958218215191,0.998117788346356,0.000544208051662592,0.998684641148187
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)",0.996279505727126,0.996893319463408,0.00212837251490414,0.99738962966719
"Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)",0.996286321131834,0.996940422880208,0.00256059438550723,0.997154052781995
"Regulation Of Nuclear Division (GO:0051783)",0.993383167789288,0.994103457407191,0.00358960835823432,0.995772256070696
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",0.999074398985728,0.999202663315316,0.000479391302986928,0.999549781892981
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",0.999287891434169,0.999565881806516,0.000462332870788828,0.999571122459926
"Regulation Of Nucleocytoplasmic Transport (GO:0046822)",0.990316210807377,0.989707259703355,0.00496448772197156,0.995677142732678
"Regulation Of Nucleotide-Excision Repair (GO:2000819)",0.975089122073093,0.973845510141587,0.00849196151291014,0.991260415070974
"Regulation Of Organelle Assembly (GO:1902115)",0.997241832007898,0.997329513874559,0.000640191955770104,0.998232042499045
"Regulation Of Organelle Organization (GO:0033043)",0.990721284410283,0.991129509015,0.00186049787726897,0.995792510031303
"Regulation Of Ossification (GO:0030278)",0.98858948111683,0.987809183917304,0.00249446069878494,0.993570033692363
"Regulation Of Osteoblast Differentiation (GO:0045667)",0.996693579205521,0.996770363444867,0.000712878836655895,0.997764114388181
"Regulation Of Osteoclast Differentiation (GO:0045670)",0.99394401643499,0.994999606403552,0.0032338515970087,0.99597603768199
"Regulation Of Oxidative Phosphorylation (GO:0002082)",0.998154021531314,0.998377382781,0.00108673528327086,0.999013151061508
"Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)",0.997176486921751,0.997028554152838,0.00117653529480619,0.998736993720792
"Regulation Of Oxidoreductase Activity (GO:0051341)",0.992969816734049,0.994450293397613,0.00642075885862834,0.995977165637409
"Regulation Of p38MAPK Cascade (GO:1900744)",0.994186912020296,0.994507439109355,0.0020183172027536,0.996406473363857
"Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)",0.995515493356958,0.995728768061366,0.00195758320711834,0.997058365314464
"Regulation Of Peptidase Activity (GO:0052547)",0.996133955971585,0.995903878510562,0.0021978542448367,0.998199022169
"Regulation Of Peptide Hormone Secretion (GO:0090276)",0.995630919701336,0.996337393393369,0.00296124530918088,0.99712241200381
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)",0.997934411514236,0.997871177002746,0.000610727597832315,0.998713062622151
"Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)",0.999050429316566,0.999153923340191,0.000263210580102967,0.999348981461005
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)",0.997349235027916,0.997567378143026,0.000708701691522221,0.998374732528676
"Regulation Of Phagocytosis (GO:0050764)",0.998275002321149,0.998291276702111,0.000584651049040936,0.998911774590362
"Regulation Of Phagocytosis, Engulfment (GO:0060099)",0.998578897167628,0.998614763195403,0.000759924775901859,0.998863567043365
"Regulation Of Phosphatase Activity (GO:0010921)",0.99215860308058,0.994274392168413,0.00391384349521828,0.996001575976118
"Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)",0.999651607620451,0.999661872590555,0.000131855933888214,0.999742614950608
"Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)",0.996298356490927,0.99686796562789,0.00218135137433656,0.997480318221975
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)",0.998351008027862,0.998377792208539,0.000678905201715892,0.999119226211608
"Regulation Of Phosphorylation (GO:0042325)",0.993352251028424,0.993804145249774,0.00214859362540915,0.99639532992129
"Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)",0.997639767079739,0.99787849645472,0.000685913955879726,0.998519053137205
"Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)",0.993842398984233,0.994203106006885,0.00180620630349677,0.996123812564177
"Regulation Of Plasminogen Activation (GO:0010755)",0.999289588030294,0.999324202884991,0.000406611432718712,0.999507654050612
"Regulation Of Platelet Activation (GO:0010543)",0.987770230107264,0.988740038994161,0.00885407533859062,0.992145572711332
"Regulation Of Platelet Aggregation (GO:0090330)",0.958269972459805,0.956042695482344,0.020293737166091,0.976245453967365
"Regulation Of Postsynapse Organization (GO:0099175)",0.999228227885022,0.999347695957183,0.000485311844193255,0.999413221983913
"Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)",0.993700777319845,0.994131681326413,0.003592423537999,0.99662782621713
"Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)",0.996828440498522,0.997510403883357,0.00228417763831417,0.998118049464955
"Regulation Of Potassium Ion Transport (GO:0043266)",0.992096996816724,0.994716520067978,0.00765642377213034,0.996536085288637
"Regulation Of Primary Metabolic Process (GO:0080090)",0.996315603771331,0.996636526292397,0.00170374778045719,0.997831994456671
"Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)",0.997725463271026,0.997783961033178,0.000410586193422649,0.998890584486944
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)",0.99815777219506,0.998124781936109,0.000203596048122083,0.998881504900405
"Regulation Of Protein K63-linked Ubiquitination (GO:1900044)",0.993847012007078,0.994400389746532,0.00275934263977454,0.997057741221504
"Regulation Of Protein Autophosphorylation (GO:0031952)",0.999287117198634,0.999346267488586,0.000276507717353582,0.999518705936221
"Regulation Of Protein Binding (GO:0043393)",0.999244462116171,0.999283918477897,0.000116406514504779,0.999479699614865
"Regulation Of Protein Catabolic Process (GO:0042176)",0.998057408359096,0.99826371615897,0.000582296528442402,0.998892210199917
"Regulation Of Protein Deacetylation (GO:0090311)",0.980022014690822,0.978824524321726,0.00705069684960791,0.991034582738144
"Regulation Of Protein Dephosphorylation (GO:0035304)",0.997499369261395,0.997416596507719,0.000799562977971597,0.998828760909705
"Regulation Of Protein Export From Nucleus (GO:0046825)",0.994809050855948,0.995617588210042,0.00220464943819083,0.997290952630285
"Regulation Of Protein Import Into Nucleus (GO:0042306)",0.996639568200707,0.996527011299995,0.0013162720381943,0.99806684298221
"Regulation Of Protein Kinase B Signaling (GO:0051896)",0.998384694736777,0.998385198536364,0.000432132798196633,0.999004036464903
"Regulation Of Protein Kinase C Signaling (GO:0090036)",0.941268459264627,0.953909987996713,0.0453230994661737,0.971692317899922
"Regulation Of Protein Kinase Activity (GO:0045859)",0.998058404948693,0.998039031290592,0.000461852128237724,0.998749042424935
"Regulation Of Protein Localization (GO:0032880)",0.996831460690905,0.996827926706292,0.000372884522663712,0.998237763460818
"Regulation Of Protein Localization To Cajal Body (GO:1904869)",0.994273699786298,0.994561419406599,0.00220944804985184,0.999021519680144
"Regulation Of Protein Localization To Cell Periphery (GO:1904375)",0.998721690242233,0.998754942614833,0.000626011475634577,0.999240953367913
"Regulation Of Protein Localization To Cell Surface (GO:2000008)",0.994236821060853,0.99424827043115,0.00252450016234541,0.996655406284746
"Regulation Of Protein Localization To Membrane (GO:1905475)",0.992920896141826,0.994040523034159,0.00322178994870558,0.996943783476666
"Regulation Of Protein Localization To Nucleus (GO:1900180)",0.996410123721092,0.996794385339974,0.00115479873541662,0.997835953510415
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)",0.997923899756857,0.998127909015537,0.000795035445342538,0.998814759295248
"Regulation Of Protein Metabolic Process (GO:0051246)",0.998566340986366,0.998665152332276,0.000386174368214724,0.999040562255087
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)",0.996735779165558,0.996595043573615,0.000812137787339601,0.998413636507794
"Regulation Of Protein Modification Process (GO:0031399)",0.994082228706539,0.994088840330703,0.00217262781919965,0.996595374917962
"Regulation Of Protein Neddylation (GO:2000434)",0.999521075421667,0.999555163162962,0.00012921441568843,0.999712657014847
"Regulation Of Protein Polymerization (GO:0032271)",0.999260778790935,0.999255204690116,0.000396467768420645,0.999509452903007
"Regulation Of Protein Processing (GO:0070613)",0.980746867140841,0.979088517558325,0.00692751506776703,0.989673827920601
"Regulation Of Protein Secretion (GO:0050708)",0.99546584915664,0.996179397436576,0.00252931106367135,0.997285067016085
"Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)",0.998125102137393,0.998094823233409,0.000309435459645349,0.998833653070638
"Regulation Of Protein Sumoylation (GO:0033233)",0.997514393501018,0.997750788968542,0.00120036895121648,0.998608523914484
"Regulation Of Protein Targeting To Membrane (GO:0090313)",0.995321818560936,0.995962106264399,0.00239196131527324,0.997586906977423
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)",0.996817873061037,0.996785021688463,0.000740729750919415,0.998271793354092
"Regulation Of Protein Transport (GO:0051223)",0.99859794441356,0.99856770655781,0.000565591661201171,0.99923889429478
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)",0.998032130113116,0.99794755714591,0.000606812118560754,0.998590846165304
"Regulation Of Protein Ubiquitination (GO:0031396)",0.998580906048715,0.998669491542306,0.000295639673356902,0.999177052668783
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)",0.998732829319057,0.998707621889817,0.000239042610276416,0.999146428638816
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)",0.985220549598249,0.986039928901521,0.00662780872324735,0.992938893637478
"Regulation Of Proteolysis (GO:0030162)",0.99384868179116,0.99364353795924,0.00181395362786839,0.997026975014748
"Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)",0.9984494405418,0.998540346658441,0.000750419366006622,0.999174990979996
"Regulation Of rRNA Processing (GO:2000232)",0.994661012202141,0.995492209034539,0.00301899879516347,0.997346531512805
"Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)",0.999384031135052,0.999473513777735,0.000398890769405944,0.999571031347695
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)",0.995326697404518,0.996118461990911,0.00183904927377804,0.997363528263865
"Regulation Of Receptor Internalization (GO:0002090)",0.997108177758973,0.997105999922122,0.00084905189231504,0.998633372293443
"Regulation Of Receptor Recycling (GO:0001919)",0.996818041849851,0.998061954132075,0.00288542206322289,0.998022293286778
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)",0.998643927764153,0.9986889413845,0.000640230720673855,0.999188028591349
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)",0.999778214293207,0.999809770496713,0.000105711904435383,0.99984517242342
"Regulation Of Receptor-Mediated Endocytosis (GO:0048259)",0.999691190609561,0.999671425205038,8.95198764711144e-05,0.999788442698111
"Regulation Of Regulated Secretory Pathway (GO:1903305)",0.970987187083624,0.971933064513428,0.0169569226157962,0.984844803071182
"Regulation Of Regulatory T Cell Differentiation (GO:0045589)",0.994173537256572,0.994607720832626,0.00251767970819033,0.996350062940259
"Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)",0.992963910694632,0.992885886918704,0.0013286265445849,0.996670201033642
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)",0.999200644231799,0.99915108509028,0.000252977608066353,0.999481298970772
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)",0.999365529900911,0.999421344671938,0.000285269372424186,0.99966259784542
"Regulation Of Response To Biotic Stimulus (GO:0002831)",0.996649390249985,0.99678391084495,0.00101650868251561,0.99820615993302
"Regulation Of Response To Cytokine Stimulus (GO:0060759)",0.997548472112639,0.997551171664284,0.000854554776097513,0.998072333995383
"Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)",0.995352843208045,0.997045954299116,0.00321919013030142,0.997112753898177
"Regulation Of Response To External Stimulus (GO:0032101)",0.99916635284906,0.999150213949456,0.000207863916252261,0.999419365743708
"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",0.987285258916664,0.988251507387557,0.00416495668634706,0.99588704470331
"Regulation Of Ruffle Assembly (GO:1900027)",0.999219915298957,0.999304679286413,0.000285916678614454,0.999487388291566
"Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)",0.999307785108978,0.999347862144113,0.000314622669011379,0.999632732698532
"Regulation Of Secretion (GO:0051046)",0.934478196144143,0.933120620994932,0.0282250819823929,0.965686387289749
"Regulation Of Secretion By Cell (GO:1903530)",0.997217726803947,0.99677432097175,0.00103463851381823,0.998232761270896
"Regulation Of Sequestering Of Triglyceride (GO:0010889)",0.995969941822059,0.996043834697647,0.00171687837259274,0.997599044676671
"Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)",0.999689617009223,0.999722397463492,8.06330008024847e-05,0.99980045811036
"Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)",0.992778119251415,0.995179939175541,0.00486471201924369,0.995620776430473
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)",0.992100365775784,0.992337226157551,0.00183609991224558,0.99510961354124
"Regulation Of Small Molecule Metabolic Process (GO:0062012)",0.982853941236875,0.984284686445639,0.00739282036225982,0.992663922028504
"Regulation Of Smooth Muscle Cell Migration (GO:0014910)",0.998287893012951,0.999081495972537,0.00284333680103784,0.998784650685437
"Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)",0.994917041581793,0.996207112229679,0.00340664040543669,0.996834468533419
"Regulation Of Smooth Muscle Contraction (GO:0006940)",0.976701384295957,0.981143636101834,0.0156391678707905,0.986291773735083
"Regulation Of Smoothened Signaling Pathway (GO:0008589)",0.982791733160999,0.982918307481707,0.00433934259031753,0.991492225475525
"Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)",0.999080628298908,0.999198770992881,0.000573282474756895,0.99934716287126
"Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)",0.998793425528386,0.999007665879638,0.000947018563919564,0.999159321056288
"Regulation Of Sodium Ion Transport (GO:0002028)",0.99686112497534,0.997074435970995,0.00113681906499001,0.99795321338034
"Regulation Of Spindle Assembly (GO:0090169)",0.994193502118775,0.994619011611871,0.00160405584264897,0.997387870988423
"Regulation Of Spindle Organization (GO:0090224)",0.972460313672712,0.97619167940495,0.00980242028179805,0.986997457109024
"Regulation Of Sprouting Angiogenesis (GO:1903670)",0.998329414489955,0.99842067963028,0.000646756174361611,0.998943957780692
"Regulation Of Stem Cell Differentiation (GO:2000736)",0.995152039770535,0.99568741083533,0.00163562524112195,0.99737630486882
"Regulation Of Stem Cell Population Maintenance (GO:2000036)",0.988077201103498,0.988370046982277,0.00205281410334263,0.995423066025168
"Regulation Of Steroid Metabolic Process (GO:0019218)",0.988618822493224,0.988849675206962,0.00576600258906225,0.995960945214173
"Regulation Of Stress Fiber Assembly (GO:0051492)",0.998744211308821,0.998904625483,0.00042391085526688,0.999234922637033
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)",0.99700732889299,0.997167560024645,0.000697228342061807,0.998304936805075
"Regulation Of Striated Muscle Contraction (GO:0006942)",0.999452001888083,0.999546260810879,0.000299048068638108,0.999685051457752
"Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)",0.998031070474533,0.998107842909309,0.000671140516553743,0.998837718768879
"Regulation Of Superoxide Anion Generation (GO:0032928)",0.99867829766316,0.998829652483077,0.00067643269714403,0.999115107237084
"Regulation Of Supramolecular Fiber Organization (GO:1902903)",0.998830992295978,0.998944812069342,0.000544817023139235,0.999317082605887
"Regulation Of Synapse Assembly (GO:0051963)",0.987690407805677,0.991343759406291,0.00829712041936019,0.99193286274889
"Regulation Of Synapse Organization (GO:0050807)",0.992750006803202,0.993282921644247,0.0031197940636896,0.995165964279301
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",0.988088529815409,0.990846006351515,0.0073882913143982,0.993567243166586
"Regulation Of Synaptic Vesicle Exocytosis (GO:2000300)",0.995895604756769,0.996326741930028,0.00259073135442394,0.997813335942803
"Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872)",0.99554576297839,0.995977359878823,0.000968498751756223,0.998870806716858
"Regulation Of Telomerase Activity (GO:0051972)",0.997180531170916,0.997108059110117,0.00056445189051154,0.998516876554945
"Regulation Of Telomere Capping (GO:1904353)",0.962777985252239,0.965410445527749,0.0121965933951987,0.985619156373207
"Regulation Of Telomere Maintenance (GO:0032204)",0.995077129670463,0.99496410301818,0.00130295346422757,0.997691119254503
"Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505)",0.953763929162749,0.954243875262505,0.0147726203775696,0.989823215475135
"Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)",0.997436652816485,0.99756772382844,0.0003260222839621,0.998709521907972
"Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356)",0.99802984653026,0.998113661540984,0.000629912312328396,0.998844438069002
"Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)",0.999229801040004,0.999298574674159,0.000424177559981979,0.999449078499312
"Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)",0.98253493185665,0.979735636366988,0.00850552538666139,0.992123113608823
"Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)",0.998302576313112,0.99848321671277,0.000946149036267341,0.998933007294006
"Regulation Of Trans-Synaptic Signaling (GO:0099177)",0.974720353979551,0.980255600315984,0.018027452696064,0.985172126059795
"Regulation Of Transcription By RNA Polymerase I (GO:0006356)",0.991851279122175,0.992167841253891,0.00204437601220983,0.996523679120092
"Regulation Of Transcription By RNA Polymerase III (GO:0006359)",0.996677849058596,0.99646576846046,0.000704199419708531,0.998330525353035
"Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)",0.99213152490122,0.992069068529551,0.0012087357097913,0.996457694098922
"Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)",0.995040372585051,0.996119588184882,0.00322558401582614,0.997589951879458
"Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)",0.992805518972572,0.993220491470875,0.00223150424882808,0.996793192390444
"Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)",0.974583973127463,0.984591101540092,0.02601494452144,0.98707334135777
"Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)",0.996715514534381,0.996959562422191,0.00199978575194512,0.99787554909038
"Regulation Of Transferase Activity (GO:0051338)",0.942245235581308,0.944451520123925,0.037534479473337,0.978541761875971
"Regulation Of Transforming Growth Factor Beta Production (GO:0071634)",0.993790612300899,0.994986331475442,0.00562211714393012,0.995723978798047
"Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)",0.994355007349938,0.994711063965785,0.00123062428431578,0.996647017487567
"Regulation Of Translational Initiation (GO:0006446)",0.998036547049712,0.997947607241084,0.000500440999703902,0.999049861914816
"Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)",0.996863981431325,0.997693341373025,0.00199524618964194,0.997818403434737
"Regulation Of Transmembrane Transport (GO:0034762)",0.999726920766706,0.999746998654934,0.000197394842358656,0.999790062918548
"Regulation Of Transport (GO:0051049)",0.997358330535774,0.997159619404906,0.000801667621225968,0.998565678802191
"Regulation Of Triglyceride Biosynthetic Process (GO:0010866)",0.993361620961623,0.99448188164832,0.00458812334872373,0.995621751173191
"Regulation Of Tubulin Deacetylation (GO:0090043)",0.987160813026952,0.986950007300769,0.00492701362686129,0.99407838417287
"Regulation Of Tumor Necrosis Factor Production (GO:0032680)",0.998132073431429,0.998080791033261,0.000278043622758774,0.998782700316424
"Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)",0.99509661239917,0.995640318820426,0.00191128996860562,0.99745883759598
"Regulation Of Type I Interferon Production (GO:0032479)",0.995693824084487,0.995418010836158,0.000912420520957666,0.997708485417717
"Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)",0.991168203091022,0.990595025074079,0.0014986989909581,0.995863232039981
"Regulation Of Type II Interferon Production (GO:0032649)",0.998898139877975,0.998962094149782,0.000265826536261422,0.999269922546353
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)",0.992795619517981,0.993431208680153,0.00389876925313738,0.99685006726372
"Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)",0.993091762247623,0.994020664471172,0.0035367640152915,0.996028507511061
"Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)",0.999865205514635,0.999876142947551,6.91879957092936e-05,0.999916979529745
"Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)",0.99945607965516,0.999435484077952,0.000151799197477008,0.999643928446821
"Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)",0.999397769834286,0.999396305580048,0.000225566852379888,0.999580285382832
"Regulation Of Vacuole Organization (GO:0044088)",0.991058716580923,0.992968716354709,0.00553110695435608,0.994976443040782
"Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)",0.996559331390896,0.996567916152056,0.0020162365560694,0.997849933224279
"Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)",0.998891577438133,0.998885180096332,0.000637393792913587,0.999139385913367
"Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)",0.990183700487075,0.993652962755788,0.0064204280213474,0.994516179649632
"Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)",0.996558773571271,0.996749671135316,0.00196472188543168,0.997813565583464
"Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)",0.997924159611575,0.998004447135406,0.00184556244108406,0.998504307788285
"Regulation Of Vasculature Development (GO:1901342)",0.996121118578791,0.996940949197267,0.00262528577690635,0.997875586855049
"Regulation Of Vasculogenesis (GO:2001212)",0.99939451996491,0.99953372098087,0.000500241143080619,0.999561729981092
"Regulation Of Vasoconstriction (GO:0019229)",0.990322333342571,0.990626442797119,0.00479215542056571,0.993882599806633
"Regulation Of Vesicle-Mediated Transport (GO:0060627)",0.994127482497353,0.994425523950016,0.00219675478277478,0.996798042340971
"Regulation Of Viral Entry Into Host Cell (GO:0046596)",0.998083093043174,0.998229454535348,0.000485713628463554,0.998931732598236
"Regulation Of Viral Genome Replication (GO:0045069)",0.99751392490831,0.997948453772094,0.000999048824872115,0.998597655141074
"Regulation Of Viral Life Cycle (GO:1903900)",0.997425607325507,0.99741224004469,0.000694712227116638,0.998274263188778
"Regulation Of Viral Transcription (GO:0046782)",0.993833780204583,0.994419476822335,0.00274847517949749,0.996695436041984
"Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)",0.994601535590983,0.996053694186512,0.00511746827474308,0.996562240747555
"Regulation Of Wound Healing (GO:0061041)",0.999049228417806,0.999146396948022,0.000468029444903215,0.999261890997194
"Regulatory ncRNA Processing (GO:0070918)",0.981076525012155,0.980926078613102,0.00991494929642939,0.991511868809845
"Release Of Cytochrome C From Mitochondria (GO:0001836)",0.988615238177363,0.990379407669518,0.00482015049595543,0.996384777689745
"Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)",0.999378432479344,0.999378471235169,0.000348309496129905,0.999562936760528
"Renal System Development (GO:0072001)",0.970814603036101,0.97458035361479,0.0177974460280277,0.986669814586339
"Replication Fork Processing (GO:0031297)",0.99183518276996,0.992071695615064,0.00191220078466861,0.995371567269142
"Rescue Of Stalled Ribosome (GO:0072344)",0.961467925279441,0.958747461572182,0.0113314601845351,0.991174089699725
"Respiratory Chain Complex IV Assembly (GO:0008535)",0.983006101075116,0.982986877913878,0.00552988555859643,0.996097817086824
"Respiratory Electron Transport Chain (GO:0022904)",0.996622236155314,0.996715669311924,0.00169203417373668,0.998613424581335
"Respiratory System Development (GO:0060541)",0.994748072044792,0.995632530077595,0.00313923244936969,0.996616404799763
"Respiratory Tube Development (GO:0030323)",0.990218787709832,0.990806932750779,0.00584495433630678,0.993666361811952
"Response To ATP (GO:0033198)",0.995776420190274,0.996441203981748,0.00238856079386898,0.996981668085965
"Response To UV (GO:0009411)",0.997688885945218,0.997807826148294,0.000547274922463937,0.998574884639715
"Response To Alcohol (GO:0097305)",0.99938715299226,0.999457982975672,0.000404161664529659,0.999575782256447
"Response To Amino Acid (GO:0043200)",0.997745190052125,0.997757337379006,0.000564881005782647,0.998791156270564
"Response To Amino Acid Starvation (GO:1990928)",0.982359756318211,0.984208601714466,0.00717690882210254,0.992402447616637
"Response To Amyloid-Beta (GO:1904645)",0.993241912990529,0.992158076915255,0.00309966657483225,0.99589605409565
"Response To Axon Injury (GO:0048678)",0.99873723432363,0.999117606911123,0.00107347020464204,0.999097835676683
"Response To cAMP (GO:0051591)",0.99709362836462,0.997039260201923,0.00159282897422827,0.998307701404337
"Response To Cadmium Ion (GO:0046686)",0.996041462855758,0.995789741183955,0.00140178892463913,0.997776744517372
"Response To Calcium Ion (GO:0051592)",0.99827547845948,0.998408789192859,0.000564481869867135,0.998893845167199
"Response To Chemokine (GO:1990868)",0.996641962456566,0.997094400326502,0.00196371071730591,0.997817131132196
"Response To Cholesterol (GO:0070723)",0.980883540992153,0.982867128581147,0.0123610195632945,0.99026758360581
"Response To Copper Ion (GO:0046688)",0.988475052050051,0.989023260445758,0.00403368414944967,0.995367831235242
