"Pathway","R2mean","R2median","R2sd","V1VE"
"Regulation Of Protein Import Into Nucleus (GO:0042306)",0.998437382263859,0.998449450068377,0.000612008767930386,0.999155774622029
"Regulation Of Protein Kinase B Signaling (GO:0051896)",0.998895150127575,0.998965611227677,0.000285857617652674,0.999363582890806
"Regulation Of Protein Kinase C Signaling (GO:0090036)",0.994261100026866,0.995177296102545,0.00410211203399868,0.996981684801328
"Regulation Of Protein Kinase Activity (GO:0045859)",0.998620084688454,0.998592581243118,0.000168140062604809,0.999218098245769
"Regulation Of Protein Localization (GO:0032880)",0.998837404398459,0.998894538037042,0.000351178081861081,0.999317854227549
"Regulation Of Protein Localization To Cajal Body (GO:1904869)",0.995718174458152,0.996165641020695,0.00193014980059473,0.999078484456117
"Regulation Of Protein Localization To Cell Periphery (GO:1904375)",0.999730806896456,0.999750717690042,9.09357616876186e-05,0.999815374147703
"Regulation Of Protein Localization To Cell Surface (GO:2000008)",0.999595056334349,0.999652231351404,0.00018183507909741,0.999728188394291
"Regulation Of Protein Localization To Membrane (GO:1905475)",0.997357265307694,0.997242064162474,0.00050746028913183,0.998711533291313
"Regulation Of Protein Localization To Nucleus (GO:1900180)",0.998870884892575,0.998915623663479,0.000399528320606428,0.999359907277297
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)",0.999564521764044,0.999580449262462,0.000128995535477919,0.999742718629902
"Regulation Of Protein Metabolic Process (GO:0051246)",0.999327243863269,0.999367023544803,0.000158913289933628,0.999562003962565
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)",0.998567564879719,0.998685200118071,0.000372431055011964,0.99920820215566
"Regulation Of Protein Modification Process (GO:0031399)",0.997349282700809,0.99748710227327,0.000926462327588014,0.998609988203129
"Regulation Of Protein Neddylation (GO:2000434)",0.999558132003163,0.999556266679128,0.000184401920768886,0.999718822911053
"Regulation Of Protein Polymerization (GO:0032271)",0.999823552972024,0.999820112721801,8.58688398431933e-05,0.999883267442821
"Regulation Of Protein Processing (GO:0070613)",0.999665599295754,0.999661172475417,0.000141946035996115,0.999772989862775
"Regulation Of Protein Secretion (GO:0050708)",0.997590180623264,0.997971778108403,0.0012725572338863,0.998470694046637
"Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)",0.99940598463503,0.999378443977701,0.000115186182675052,0.99961326097917
"Regulation Of Protein Sumoylation (GO:0033233)",0.998186859712456,0.998694294228259,0.00138217381227036,0.998857768857109
"Regulation Of Protein Targeting To Membrane (GO:0090313)",0.998205638822258,0.998296771472925,0.000858862641118016,0.998983326641599
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)",0.998160249755676,0.998196296513006,0.000618520314876646,0.999028421386997
"Regulation Of Protein Transport (GO:0051223)",0.99938783767783,0.999391370926849,0.00021537192985512,0.999669028490327
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)",0.998317206805364,0.998314278358852,0.000381036132602377,0.999024899050603
"Regulation Of Protein Ubiquitination (GO:0031396)",0.999075831441765,0.999073020221185,0.000272339305858951,0.999493351828908
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)",0.999436392931526,0.999457674916771,0.000123998949155838,0.999652738137114
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)",0.993049104492932,0.993778258089718,0.00308949561851331,0.996337181578631
"Regulation Of Proteolysis (GO:0030162)",0.999539513563892,0.999510665908217,0.000118087648640449,0.999718893270428
"Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)",0.99957083978479,0.999550724130694,0.000174708609133673,0.999757654800575
"Regulation Of rRNA Processing (GO:2000232)",0.998308152794357,0.998356977221897,0.00068934255307931,0.99894757945085
"Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)",0.999690915260555,0.99968145077,0.000120630304427943,0.999800609840232
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)",0.999297678355456,0.999377979553761,0.000234334922085266,0.999601094731416
"Regulation Of Receptor Internalization (GO:0002090)",0.999847406444616,0.99984035466509,4.69190518157311e-05,0.999908189948995
"Regulation Of Receptor Recycling (GO:0001919)",0.99798805990474,0.997717830104967,0.000962170829686541,0.998692003910966
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)",0.997368543927053,0.997952903901831,0.00124219868587802,0.998654609910379
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)",0.998841981947177,0.99905726611046,0.00085312297005788,0.999279989303078
"Regulation Of Receptor-Mediated Endocytosis (GO:0048259)",0.99987755185706,0.999886874687148,3.73306455176983e-05,0.999919846105142
"Regulation Of Regulated Secretory Pathway (GO:1903305)",0.996851818002881,0.996828304262117,0.00146557335262413,0.998294349767503
"Regulation Of Regulatory T Cell Differentiation (GO:0045589)",0.998338388826013,0.998385001364711,0.000928438049728883,0.999028554859049
"Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)",0.99948177863807,0.99949684219277,0.000169742508650041,0.999684381722118
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)",0.997732967821727,0.999280839187409,0.00305358422894617,0.998636230069653
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)",0.999656399724942,0.999722980413934,0.000170077347533487,0.999816168021645
"Regulation Of Response To Biotic Stimulus (GO:0002831)",0.996838622028378,0.996874400677823,0.000929237731126278,0.998631619211048
"Regulation Of Response To Cytokine Stimulus (GO:0060759)",0.996682527264403,0.997423053491208,0.00175631029201705,0.998245955822809
"Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)",0.998674267819963,0.999045194938202,0.00113188917415821,0.999124023995858
"Regulation Of Response To External Stimulus (GO:0032101)",0.99961440060704,0.999598981415092,7.15346338618778e-05,0.99975431956259
"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",0.997837645201262,0.998109627754287,0.00124553064564756,0.999039452407385
"Regulation Of Ruffle Assembly (GO:1900027)",0.999811649919824,0.999835049088281,7.85439641351521e-05,0.999852305476784
"Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)",0.9997031817441,0.999772349384443,0.000166270836502165,0.999839779776827
"Regulation Of Secretion (GO:0051046)",0.998355602699534,0.998895773565368,0.001570674952143,0.998827936467839
"Regulation Of Secretion By Cell (GO:1903530)",0.998509100562236,0.998460932283198,0.00047168087871765,0.999142787691659
"Regulation Of Sequestering Of Triglyceride (GO:0010889)",0.998884349977362,0.998928007635331,0.000434410227356376,0.999437905892111
"Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)",0.99974862705523,0.999742484472268,4.5707650757077e-05,0.999834774761701
"Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)",0.993431049860144,0.994965455962962,0.00557349893568701,0.99617958362629
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)",0.998657133331734,0.998759159861262,0.000277778602716753,0.999081022664702
"Regulation Of Small Molecule Metabolic Process (GO:0062012)",0.996735786311892,0.997282985246008,0.0014681388879544,0.998230976820682
"Regulation Of Smooth Muscle Cell Migration (GO:0014910)",0.999623980183755,0.99986321792054,0.000539616595477469,0.999724829532203
"Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)",0.996792496108701,0.997547926950723,0.00208238724098276,0.99833449697894
"Regulation Of Smooth Muscle Contraction (GO:0006940)",0.998130448557932,0.998031837486327,0.0015129533858234,0.998856642692129
"Regulation Of Smoothened Signaling Pathway (GO:0008589)",0.9950905021856,0.994881254963558,0.00257602468378617,0.997049677212173
"Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)",0.9994727711201,0.999521538589701,0.00036739356507565,0.999642152077667
"Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)",0.999563783411117,0.999620319373311,0.000325772464108449,0.999713104982624
"Regulation Of Sodium Ion Transport (GO:0002028)",0.999069721137586,0.999229364388383,0.000572613455722222,0.999416424899455
"Regulation Of Spindle Assembly (GO:0090169)",0.997683748500453,0.997820173940081,0.000582333884597848,0.998976270492044
"Regulation Of Spindle Organization (GO:0090224)",0.995383668066386,0.995353476085684,0.00175958980809595,0.997473027754428
"Regulation Of Sprouting Angiogenesis (GO:1903670)",0.999604064754178,0.999638789003698,0.000203996857705182,0.999761048813297
"Regulation Of Stem Cell Differentiation (GO:2000736)",0.996370227334372,0.99657092712006,0.000952645928969058,0.998225103813777
"Regulation Of Stem Cell Population Maintenance (GO:2000036)",0.995638901487119,0.995706633360424,0.00119797444273393,0.997783570684168
"Regulation Of Steroid Metabolic Process (GO:0019218)",0.99749734891953,0.99808578205939,0.00217046394271389,0.998497825339688
"Regulation Of Stress Fiber Assembly (GO:0051492)",0.999747668071936,0.999727248452099,5.83769498122785e-05,0.999843791147856
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)",0.998682776608096,0.998730789853013,0.000179346561695104,0.999204251840137
"Regulation Of Striated Muscle Contraction (GO:0006942)",0.999499801599637,0.999586982638318,0.000294350583734682,0.999775724224109
"Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)",0.999656341441362,0.999670912054001,0.000145015147175359,0.999801457626291
"Regulation Of Superoxide Anion Generation (GO:0032928)",0.999662848833089,0.999647975052288,0.000118059709919524,0.999812791279907
"Regulation Of Supramolecular Fiber Organization (GO:1902903)",0.999337369796248,0.99937508237217,0.000331281249479356,0.999582825057913
"Regulation Of Synapse Assembly (GO:0051963)",0.997315959179456,0.997094173257367,0.00126150173769884,0.998508967259144
"Regulation Of Synapse Organization (GO:0050807)",0.995918650525717,0.9954256284091,0.00188024399450446,0.997765697345749
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",0.999797027886019,0.999802958431237,9.7645185214888e-05,0.999845570501031
"Regulation Of Synaptic Vesicle Exocytosis (GO:2000300)",0.998984783975774,0.999037337419326,0.000550867544855528,0.999499463872058
"Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872)",0.998206008060679,0.998325699161908,0.000638890389543437,0.999301406072644
"Regulation Of Telomerase Activity (GO:0051972)",0.998919873531796,0.999031696910377,0.00035253337732797,0.99934021550238
"Regulation Of Telomere Capping (GO:1904353)",0.985825434709702,0.985354507534774,0.00655986732213196,0.993672706274911
"Regulation Of Telomere Maintenance (GO:0032204)",0.990687138427332,0.990483664953148,0.00364106181712102,0.996483127220224
"Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505)",0.988630508100689,0.987615492609088,0.00441734457446695,0.995224153534716
"Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)",0.998130685518745,0.998158967559688,0.000359344067560864,0.999077317104136
"Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356)",0.999277379631714,0.999395072117926,0.000415032045160047,0.999541582932583
"Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)",0.999729118443826,0.999780573086652,0.000177921123492122,0.999812379839756
"Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)",0.999574279907749,0.999577670150269,0.000136829967077954,0.999755249241768
"Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)",0.998237630707535,0.998522190499467,0.00107263702085208,0.999250896373314
"Regulation Of Trans-Synaptic Signaling (GO:0099177)",0.998039964068351,0.99854349665967,0.00141145906908056,0.998616830633001
"Regulation Of Transcription By RNA Polymerase I (GO:0006356)",0.997664609825982,0.997682044114242,0.00107028309587682,0.998801067796889
"Regulation Of Transcription By RNA Polymerase III (GO:0006359)",0.995748391517825,0.996422674197398,0.00212908773163742,0.99809729718719
"Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)",0.995970887073612,0.996123692468166,0.00102994432453822,0.997945871435658
"Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)",0.997882454659089,0.998219080226338,0.0014388830700011,0.998992924441142
"Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)",0.996421342043583,0.996831936120975,0.000851359891543993,0.998204681342124
"Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)",0.996189225427954,0.996705093159638,0.0029806838631164,0.997738084447446
"Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)",0.998606244957307,0.998499659098538,0.000577365203467721,0.999121077524428
"Regulation Of Transferase Activity (GO:0051338)",0.931344402528742,0.939127474986509,0.037039539015559,0.983689020039892
"Regulation Of Transforming Growth Factor Beta Production (GO:0071634)",0.995784446683613,0.995561083375253,0.00201794396370555,0.997538894891338
"Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)",0.99887281358333,0.998942867876768,0.000296492453553405,0.99930595538283
"Regulation Of Translational Initiation (GO:0006446)",0.998976575003296,0.999136434599477,0.000420047437943716,0.999442882225921
"Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)",0.999150545436073,0.999127488400836,0.000316132095501781,0.999434199363979
"Regulation Of Transmembrane Transport (GO:0034762)",0.999893800592069,0.999893195573985,5.88996950599766e-05,0.999921733697784
"Regulation Of Transport (GO:0051049)",0.99937052024361,0.999428639102653,0.00025152951691596,0.999611951525419
"Regulation Of Triglyceride Biosynthetic Process (GO:0010866)",0.996078832176545,0.996506122817693,0.0019227523840699,0.997519865163085
"Regulation Of Tubulin Deacetylation (GO:0090043)",0.991870696474091,0.992739689759854,0.00378648983167429,0.996108061970524
"Regulation Of Tumor Necrosis Factor Production (GO:0032680)",0.999352022663781,0.999419246817936,0.000165089621702848,0.999621692536917
"Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)",0.999090593545195,0.998992256917357,0.000235460253149923,0.999514866677632
"Regulation Of Type I Interferon Production (GO:0032479)",0.999469901029266,0.999496554135751,8.65365184071055e-05,0.999650835467158
"Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)",0.997039877661347,0.997369436439058,0.00120097625145603,0.99843783835957
"Regulation Of Type II Interferon Production (GO:0032649)",0.999352238478731,0.999359325848099,0.000198919265749879,0.999597504892295
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)",0.99688442221692,0.997280249534267,0.00145245169827855,0.998723968969276
"Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)",0.996154893181907,0.996836989137737,0.0014670803309844,0.998063564185848
"Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)",0.999876740382781,0.999889576094261,6.51279437948228e-05,0.99992667405503
"Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)",0.999666362463085,0.999686387657607,0.00013953996040487,0.999789153098862
"Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)",0.999607122872256,0.999595775603323,0.000112479448154338,0.999718306357099
"Regulation Of Vacuole Organization (GO:0044088)",0.995503103853773,0.99547858504891,0.00106067566441053,0.997951873166807
"Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)",0.999591999004208,0.999586708754059,0.000121985593821848,0.999714103943326
"Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)",0.999858497601769,0.99985395745752,5.35076618921738e-05,0.999898436802111
"Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)",0.999050740084877,0.998999580796261,0.000545012944648665,0.999463649126153
"Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)",0.999295513257195,0.999507308664675,0.00061908499594789,0.999543542557997
"Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)",0.999922616101528,0.999939005257945,5.22516224581823e-05,0.999936788950022
"Regulation Of Vasculature Development (GO:1901342)",0.998917426088264,0.999018714312405,0.000589193603805093,0.999410135964227
"Regulation Of Vasculogenesis (GO:2001212)",0.999594072204348,0.9996991788571,0.000257265812573738,0.999677796078913
"Regulation Of Vasoconstriction (GO:0019229)",0.998344521406239,0.998924640906616,0.00137237599829807,0.998897390414558
"Regulation Of Vesicle-Mediated Transport (GO:0060627)",0.997712177989777,0.997809115530874,0.000688277349748041,0.998944718007712
"Regulation Of Viral Entry Into Host Cell (GO:0046596)",0.999717482612209,0.999736119634367,0.000124044019998409,0.999839569404534
"Regulation Of Viral Genome Replication (GO:0045069)",0.997614619144179,0.997779191447522,0.0010505902007898,0.998818790245648
"Regulation Of Viral Life Cycle (GO:1903900)",0.997827200983955,0.997847672375882,0.000868314091455643,0.998710505446604
"Regulation Of Viral Transcription (GO:0046782)",0.998721598106118,0.998896511309028,0.000771011459706676,0.999246086575558
"Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)",0.997360272341104,0.997625744266126,0.00164983217564587,0.998360416237519
"Regulation Of Wound Healing (GO:0061041)",0.999549299658519,0.999580661316056,0.000289923769776549,0.999671484341105
"Regulatory ncRNA Processing (GO:0070918)",0.974244026792737,0.98244542786419,0.0197243070766594,0.989528272904967
"Release Of Cytochrome C From Mitochondria (GO:0001836)",0.999705162639526,0.999768802272849,0.000180423981988952,0.99981474882975
"Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)",0.999183204961372,0.999319314846158,0.000390214538376174,0.999450100181454
"Renal System Development (GO:0072001)",0.995503706754508,0.995885780158545,0.00194218156411734,0.997469620289255
"Replication Fork Processing (GO:0031297)",0.991574463337598,0.991662936543805,0.0036799589000632,0.995072151512463
"Rescue Of Stalled Ribosome (GO:0072344)",0.987672663508696,0.987452057447936,0.00460606734250136,0.995810290998708
"Respiratory Chain Complex IV Assembly (GO:0008535)",0.994056316202405,0.995422887588242,0.00256407779582346,0.997742970003073
"Respiratory Electron Transport Chain (GO:0022904)",0.998600837922712,0.999012213736713,0.000705471129723676,0.999305271090006
"Respiratory System Development (GO:0060541)",0.993454876434077,0.994716764871441,0.00365380353824318,0.996809149546849
"Respiratory Tube Development (GO:0030323)",0.986437495272598,0.990219469678834,0.00968801079562087,0.99410579642981
"Response To ATP (GO:0033198)",0.999366659370588,0.999504495107317,0.000381381146840535,0.999606695555784
"Response To UV (GO:0009411)",0.999152260511623,0.999172977243215,0.000123592807021014,0.999437034757914
"Response To Alcohol (GO:0097305)",0.998947996424714,0.999182817568727,0.000608464112757744,0.999339333501251
"Response To Amino Acid (GO:0043200)",0.999442148690636,0.999530797502836,0.000198870288064124,0.99969419475682
"Response To Amino Acid Starvation (GO:1990928)",0.997558681215437,0.997972073757272,0.00100859836425495,0.998660468816695
"Response To Amyloid-Beta (GO:1904645)",0.998212130540421,0.998254783667123,0.000537559301450772,0.999026109706035
"Response To Axon Injury (GO:0048678)",0.999889633644954,0.999924887282004,8.50894030673235e-05,0.999921969916534
"Response To cAMP (GO:0051591)",0.998322827845805,0.998579910596744,0.000926357568860281,0.999160275260125
"Response To Cadmium Ion (GO:0046686)",0.998199718388446,0.998169116898379,0.000750135111699956,0.999092312079495
"Response To Calcium Ion (GO:0051592)",0.999004136691232,0.999038562732844,0.000217683394379116,0.999392204572731
"Response To Chemokine (GO:1990868)",0.999618434682868,0.999683250276776,0.000215658658952891,0.999752322309265
"Response To Cholesterol (GO:0070723)",0.999507057976811,0.999544076799972,0.000259735340498871,0.999632912262864
"Response To Copper Ion (GO:0046688)",0.991606857432228,0.992359933785923,0.00557583541346681,0.996757026742454
"Response To dsRNA (GO:0043331)",0.999520924731711,0.999623652766472,0.000256870695420198,0.999681121410102
"Response To Endoplasmic Reticulum Stress (GO:0034976)",0.998912229752905,0.999014522757486,0.000292146862651342,0.999444491240296
"Response To Epidermal Growth Factor (GO:0070849)",0.999009299561435,0.999005684368172,0.000290011837291343,0.999424683618882
"Response To Estradiol (GO:0032355)",0.995629531267185,0.995937210281991,0.00144389454606306,0.997826386667616
"Response To Estrogen (GO:0043627)",0.996271214932917,0.996303140784784,0.000894020798325996,0.998090717338645
"Response To Exogenous dsRNA (GO:0043330)",0.99871549806367,0.998689904816449,0.000623034138228804,0.999230047391144
"Response To Fatty Acid (GO:0070542)",0.999650986086561,0.999780109467985,0.000287634917343282,0.999772810399236
"Response To Fibroblast Growth Factor (GO:0071774)",0.998633698982535,0.999383792473685,0.00150102870131816,0.999416191777593
"Response To Gamma Radiation (GO:0010332)",0.999654263081751,0.999672989263956,0.000147387295716208,0.999758629266467
"Response To Glucocorticoid (GO:0051384)",0.99925673807577,0.999440886519898,0.000506067522089779,0.999609642343945
"Response To Glucose (GO:0009749)",0.9985183349009,0.998809687775589,0.000879553333728804,0.999135067797285
"Response To Hexose (GO:0009746)",0.999385112553518,0.999425991186139,0.000193291199440724,0.99960596117758
"Response To Hydrogen Peroxide (GO:0042542)",0.998820045281392,0.998916364368624,0.000741699840311434,0.999320976390203
"Response To Insulin (GO:0032868)",0.999228457134961,0.999240660905787,0.000214145494268323,0.999506692785248
"Response To Interferon-Alpha (GO:0035455)",0.998592888183219,0.998707508238092,0.000588217001998229,0.999211200932874
"Response To Interferon-Beta (GO:0035456)",0.998170780933223,0.998376711723815,0.000632192997923157,0.999261546231798
"Response To Interleukin-1 (GO:0070555)",0.998713734429245,0.998609641410984,0.000408211341601555,0.999236828677423
"Response To Ionizing Radiation (GO:0010212)",0.999450160496877,0.999518679866109,0.000217429176329063,0.999608896465847
"Response To Iron Ion (GO:0010039)",0.99991881317587,0.999939601265861,7.23980461051045e-05,0.999939787225502
"Response To Ketone (GO:1901654)",0.998892852631057,0.999195143827345,0.000731077664889469,0.99936329299735
"Response To Light Stimulus (GO:0009416)",0.998206527514388,0.998070826906001,0.000627584755516382,0.998848578679458
"Response To Lipid (GO:0033993)",0.999342137359927,0.999384189315965,0.000207976451884279,0.999567431949115
"Response To Metal Ion (GO:0010038)",0.999300802072485,0.999365314438706,0.000198261889118151,0.999585472353829
"Response To Molecule Of Bacterial Origin (GO:0002237)",0.999537764072824,0.99958365058068,0.000147908030458462,0.999712520897845
"Response To Muramyl Dipeptide (GO:0032495)",0.999868987150417,0.999923844927979,0.000137890196676546,0.999898853531428
"Response To Nutrient Levels (GO:0031667)",0.99924154316039,0.999224311390238,0.000311114621276938,0.999459815762762
"Response To Organic Cyclic Compound (GO:0014070)",0.999244778853279,0.999332771576225,0.000326913733468703,0.999551546255236
"Response To Organonitrogen Compound (GO:0010243)",0.998839214640642,0.998965620079465,0.000531716620092488,0.999354777082141
"Response To Organophosphorus (GO:0046683)",0.997264047442517,0.997790130904397,0.00194615661936324,0.998401256393584
"Response To Peptide (GO:1901652)",0.999565482680774,0.999559574784436,0.000180633137940702,0.999691680638687
"Response To Peptide Hormone (GO:0043434)",0.999398068884988,0.999439536196595,0.000166797484832667,0.999594013224312
"Response To Purine-Containing Compound (GO:0014074)",0.99881071646179,0.99907643266319,0.00118414298951444,0.999321173190943
"Response To Reactive Oxygen Species (GO:0000302)",0.99841263490755,0.998464225779226,0.000823255584884754,0.99906868685084
"Response To Retinoic Acid (GO:0032526)",0.997454689859042,0.997573237782074,0.000822305874761477,0.998650329178512
"Response To Steroid Hormone (GO:0048545)",0.998745784757659,0.998952935507715,0.000677445034689015,0.999313972027331
"Response To Thyroid Hormone (GO:0097066)",0.999706203914143,0.999768660883567,0.000150124394344147,0.999846591669236
"Response To Transforming Growth Factor Beta (GO:0071559)",0.998846888622861,0.998821285326211,0.000393187301515821,0.999291273190682
"Response To Tumor Necrosis Factor (GO:0034612)",0.99890944169309,0.998879432177755,0.00034456287249902,0.999361555587825
"Response To Type II Interferon (GO:0034341)",0.999123681858433,0.999121461146278,0.000328768696316667,0.999554622452303
"Response To Unfolded Protein (GO:0006986)",0.999285583333514,0.999317489449561,0.000178965734295563,0.99966505980945
"Response To Zinc Ion (GO:0010043)",0.997380008423109,0.998297562736884,0.00181280703208412,0.998233766598765
"Reticulophagy (GO:0061709)",0.996709594289398,0.996334062985348,0.00111219988352107,0.99819146111172
"Retina Homeostasis (GO:0001895)",0.999921416112243,0.99991419173025,3.5175413492991e-05,0.999955607754263
"Retinoid Metabolic Process (GO:0001523)",0.99893124984816,0.998958151355205,0.000363598698440341,0.999220801077857
"Retrograde Axonal Transport (GO:0008090)",0.999222371394465,0.9991830350694,0.000245600154319423,0.999594684291224
"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",0.998500645129725,0.998361694793755,0.000772375832590048,0.999448978924797
"Retrograde Transport, Endosome To Golgi (GO:0042147)",0.997812750696741,0.997950078199748,0.000434358543244466,0.998920195784015
"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",0.997937670418137,0.998180621968873,0.000579033436557399,0.99899274319753
"Retrotransposon Silencing (GO:0010526)",0.979164886578733,0.981137396090474,0.014857494228899,0.98869904576747
"Reverse Cholesterol Transport (GO:0043691)",0.871088728786811,0.86797832276348,0.0952179417080413,0.923436340889718
"Ribonucleoside Bisphosphate Biosynthetic Process (GO:0034030)",0.997105319223128,0.99772423592268,0.00167091631015548,0.998264493784111
"Ribonucleoside Bisphosphate Metabolic Process (GO:0033875)",0.996549592747078,0.997123126615985,0.0020802710985925,0.997511218544363
"Ribosomal Large Subunit Assembly (GO:0000027)",0.999918056759945,0.999918641598683,4.37301507241175e-05,0.999955589966909
"Ribosomal Large Subunit Biogenesis (GO:0042273)",0.999827029191862,0.999849767331997,5.79613937888831e-05,0.999899373050067
"Ribosomal Small Subunit Assembly (GO:0000028)",0.999832399339398,0.99987375609547,0.000110528984637781,0.999937886765829
"Ribosomal Small Subunit Biogenesis (GO:0042274)",0.999859540302543,0.999863932798434,2.74534510988883e-05,0.999924555665345
"Ribosome Assembly (GO:0042255)",0.9998410977796,0.999848174054259,6.01615071581735e-05,0.999924004963022
"Ribosome Disassembly (GO:0032790)",0.986533361455563,0.987027166262324,0.00609404641459376,0.99623065823884
"Ruffle Organization (GO:0031529)",0.999509923256428,0.999517585743476,0.000179302113395997,0.999722421180531
"Sarcomere Organization (GO:0045214)",0.999190048535377,0.99916138675387,0.000441432742439281,0.99939226340823
"Second-Messenger-Mediated Signaling (GO:0019932)",0.99851438536194,0.998662345576245,0.000704836615494947,0.999082435293483
"Secondary Alcohol Biosynthetic Process (GO:1902653)",0.998941985339096,0.998982758044663,0.000327548870957052,0.999272391872424
"Secondary Alcohol Metabolic Process (GO:1902652)",0.99370257857821,0.994378083574991,0.00281984092422335,0.996770023131089
"Secretory Granule Organization (GO:0033363)",0.999625200364436,0.9996770048549,0.000185655332042721,0.999761834849
"Selective Autophagy (GO:0061912)",0.998499057183248,0.998495365130178,0.000412635925722608,0.999133528720447
"Semaphorin-Plexin Signaling Pathway (GO:0071526)",0.999630678780546,0.999613230984669,0.000147154884895408,0.999749233363486
"Sensory Organ Development (GO:0007423)",0.998588330367287,0.99859461841043,0.000531956528893812,0.999030334922449
"Sensory Perception (GO:0007600)",0.999661822899168,0.999815382235233,0.000330131704659344,0.999765171244082
"Sensory Perception Of Light Stimulus (GO:0050953)",0.990505016306487,0.990051063324735,0.00177174214107482,0.995108855531444
"Sensory Perception Of Mechanical Stimulus (GO:0050954)",0.998616428741199,0.998735366025211,0.00058678032050129,0.999142241473414
"Sensory Perception Of Sound (GO:0007605)",0.998421819454348,0.998367183439647,0.000598053448238692,0.999015715855729
"Serine Family Amino Acid Biosynthetic Process (GO:0009070)",0.996382318840463,0.996800607024491,0.00230704153034791,0.997900466174845
"Serine Family Amino Acid Metabolic Process (GO:0009069)",0.997803508629665,0.998225607010104,0.0012329048427157,0.998429185787408
"Signal Peptide Processing (GO:0006465)",0.997684735659264,0.998019490059889,0.00105913586286819,0.99909152671604
"Signal Release From Synapse (GO:0099643)",0.998936225677253,0.999060734511114,0.000536391461604654,0.999309958288876
"Signal Transduction By P53 Class Mediator (GO:0072331)",0.998629602459818,0.999061486059916,0.00101710325379146,0.999128442624203
"Signal Transduction In Response To DNA Damage (GO:0042770)",0.998437847441979,0.998481281167162,0.000226392455473288,0.998992748947454
