"","x"
"Regulation Of Cell Communication (GO:0010646)",0.00454272428092919
"Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)",3.35245502158451e-12
"Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)",0.0288863580337971
"Regulation Of Cell Cycle Checkpoint (GO:1901976)",9.40775611944206e-05
"Regulation Of Cell Cycle Phase Transition (GO:1901987)",0.0376374552877057
"Regulation Of Cell Death (GO:0010941)",9.24213036553902e-08
"Regulation Of Cell Development (GO:0060284)",1.09216159426544e-06
"Regulation Of Cell Division (GO:0051302)",3.78735762196331e-05
"Regulation Of Cell Fate Commitment (GO:0010453)",0.20468883296422
"Regulation Of Cell Fate Specification (GO:0042659)",0.155188240845128
"Regulation Of Cell Junction Assembly (GO:1901888)",0.141775948803468
"Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)",1.10992621890697e-06
"Regulation Of Cell Morphogenesis (GO:0022604)",0.000111864713270197
"Regulation Of Cell Motility (GO:2000145)",5.61691024996931e-06
"Regulation Of Cell Size (GO:0008361)",0.0433485749775233
"Regulation Of Cell-Cell Adhesion (GO:0022407)",1.37994719043348e-07
"Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047)",0.442494879056103
"Regulation Of Cell-Matrix Adhesion (GO:0001952)",0.000643706806323856
"Regulation Of Cell-Substrate Adhesion (GO:0010810)",0.00673874022980022
"Regulation Of Cell-Substrate Junction Assembly (GO:0090109)",0.163931655422417
"Regulation Of Cellular Biosynthetic Process (GO:0031326)",0.00353416570029601
"Regulation Of Cellular Catabolic Process (GO:0031329)",6.30531824945129e-07
"Regulation Of Cellular Component Biogenesis (GO:0044087)",0.00461805857085018
"Regulation Of Cellular Component Size (GO:0032535)",0.00283014867216304
"Regulation Of Cellular Localization (GO:0060341)",1.43404487587012e-15
"Regulation Of Cellular Metabolic Process (GO:0031323)",2.19051737925488e-08
"Regulation Of Cellular Respiration (GO:0043457)",0.0012848716310293
"Regulation Of Cellular Response To Heat (GO:1900034)",0.00342507116952416
"Regulation Of Cellular Response To Stress (GO:0080135)",3.26872973405462e-08
"Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)",0.139129519705358
"Regulation Of Cellular Senescence (GO:2000772)",0.0011572279693851
"Regulation Of Centriole Replication (GO:0046599)",0.00521768466586775
"Regulation Of Centrosome Cycle (GO:0046605)",1.75706902183106e-05
"Regulation Of Centrosome Duplication (GO:0010824)",7.37439788400305e-07
"Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)",1.53404559413461e-05
"Regulation Of Chemokine Production (GO:0032642)",9.74996855751841e-12
"Regulation Of Chemotaxis (GO:0050920)",1.53421177256302e-05
"Regulation Of Cholesterol Biosynthetic Process (GO:0045540)",0.0239728116469065
"Regulation Of Cholesterol Efflux (GO:0010874)",0.104124405207638
"Regulation Of Cholesterol Metabolic Process (GO:0090181)",0.0241874325906378
"Regulation Of Cholesterol Storage (GO:0010885)",0.0141104203851384
"Regulation Of Cholesterol Transport (GO:0032374)",0.0608452352542101
"Regulation Of Chromatin Organization (GO:1902275)",0.0945102655344113
"Regulation Of Chromosome Organization (GO:0033044)",0.000453039790484935
"Regulation Of Chromosome Segregation (GO:0051983)",0.000359363810431388
"Regulation Of Chromosome Separation (GO:1905818)",1.68374765623401e-06
"Regulation Of Cilium Assembly (GO:1902017)",3.35310908201059e-07
"Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)",0.000572673206438453
"Regulation Of Cold-Induced Thermogenesis (GO:0120161)",2.33486422386532e-06
"Regulation Of Collagen Biosynthetic Process (GO:0032965)",0.00658840118533305
"Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)",4.07775144547332e-08
"Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)",2.72572991831762e-13
"Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)",0.000863650081125164
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)",1.15551059424953e-20
"Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)",5.08431582595201e-05
"Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)",7.77520028803279e-11
"Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)",8.00099025121573e-08
"Regulation Of Cytokinesis (GO:0032465)",2.69359777128955e-05
"Regulation Of Cytoplasmic Translation (GO:2000765)",6.10515205373068e-05
"Regulation Of Cytoskeleton Organization (GO:0051493)",9.4465846520599e-14
"Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)",0.00491671393365878
"Regulation Of Defense Response (GO:0031347)",5.80349195820675e-23
"Regulation Of Defense Response To Virus (GO:0050688)",4.77433551601857e-06
"Regulation Of Defense Response To Virus By Host (GO:0050691)",2.01872003013803e-11
"Regulation Of Dendrite Development (GO:0050773)",0.100443635745787
"Regulation Of Dendrite Morphogenesis (GO:0048814)",0.0432389919972865
"Regulation Of Dendritic Cell Differentiation (GO:2001198)",4.28010959668452e-05
"Regulation Of Dendritic Spine Development (GO:0060998)",0.0359267625528373
"Regulation Of Dendritic Spine Morphogenesis (GO:0061001)",0.444637759109073
"Regulation Of Dephosphorylation (GO:0035303)",0.10109392105609
"Regulation Of Developmental Growth (GO:0048638)",0.000284474659487863
"Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095)",0.158320433154731
"Regulation Of Double-Strand Break Repair (GO:2000779)",6.38250802232191e-05
"Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)",0.000229548402263775
"Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)",6.46984512000769e-06
"Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)",0.00277859694278286
"Regulation Of Embryonic Development (GO:0045995)",0.000479214962949971
"Regulation Of Endocytosis (GO:0030100)",1.80264854086668e-05
"Regulation Of Endopeptidase Activity (GO:0052548)",1.51619165758609e-13
"Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)",0.00988855590728934
"Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)",1.98084029325251e-07
"Regulation Of Endothelial Cell Migration (GO:0010594)",9.5040823126994e-05
"Regulation Of Endothelial Cell Proliferation (GO:0001936)",8.92786903661028e-16
"Regulation Of Epidermal Cell Differentiation (GO:0045604)",0.000748084239247225
"Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)",9.04650026487508e-13
"Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)",0.000107189638622075
"Regulation Of Epithelial Cell Differentiation (GO:0030856)",0.000649236405576624
"Regulation Of Epithelial Cell Migration (GO:0010632)",1.0619575817975e-06
"Regulation Of Epithelial Cell Proliferation (GO:0050678)",3.99047323046478e-10
"Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)",2.57169275868158e-10
"Regulation Of Erythrocyte Differentiation (GO:0045646)",9.56253765959525e-10
"Regulation Of Establishment Of Cell Polarity (GO:2000114)",0.00863809944510129
"Regulation Of Establishment Of Endothelial Barrier (GO:1903140)",0.00870901826322307
"Regulation Of Establishment Of Planar Polarity (GO:0090175)",0.0324380295586872
"Regulation Of Establishment Of Protein Localization (GO:0070201)",6.74448900842672e-05
"Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)",0.0584668508720715
"Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)",0.0301666802430469
"Regulation Of Execution Phase Of Apoptosis (GO:1900117)",0.000384999874620693
"Regulation Of Exit From Mitosis (GO:0007096)",0.0902803725299973
"Regulation Of Exocytosis (GO:0017157)",0.0301412971581734
"Regulation Of Exosomal Secretion (GO:1903541)",0.209175385175564
"Regulation Of Extracellular Matrix Disassembly (GO:0010715)",1.47831913948831e-05
"Regulation Of Extracellular Matrix Organization (GO:1903053)",0.353361492193124
"Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)",1.47170766466222e-15
"Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)",1.85962550298585e-09
"Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)",7.23026290607151e-06
"Regulation Of Fat Cell Differentiation (GO:0045598)",0.000408187470112512
"Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)",0.0711430296497525
"Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)",0.0163190867777151
"Regulation Of Fatty Acid Oxidation (GO:0046320)",2.06973306954963e-05
"Regulation Of Fibrinolysis (GO:0051917)",0.0151351661324841
"Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)",0.000239116670416966
"Regulation Of Fibroblast Migration (GO:0010762)",0.00850541914051489
"Regulation Of Fibroblast Proliferation (GO:0048145)",1.03827180567158e-08
"Regulation Of Filopodium Assembly (GO:0051489)",0.000110257955238693
"Regulation Of Focal Adhesion Assembly (GO:0051893)",0.0056711394508876
"Regulation Of Gluconeogenesis (GO:0006111)",0.000132315804207666
"Regulation Of Glucose Import (GO:0046324)",0.0128715595442557
"Regulation Of Glucose Metabolic Process (GO:0010906)",0.00393134242677248
"Regulation Of Glucose Transmembrane Transport (GO:0010827)",0.00201458501479483
"Regulation Of Glycogen Biosynthetic Process (GO:0005979)",0.217792434333545
"Regulation Of Glycolytic Process (GO:0006110)",0.0215635194834308
"Regulation Of Granulocyte Chemotaxis (GO:0071622)",0.000817640645457488
"Regulation Of Heart Contraction (GO:0008016)",0.0040859007853764
"Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)",0.287976540366796
"Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532)",1.65999196924691e-05
"Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)",9.34870660517624e-06
"Regulation Of Hemopoiesis (GO:1903706)",0.143212400419005
"Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)",0.000317249642350204
"Regulation Of Hippo Signaling (GO:0035330)",0.00690199155268206
"Regulation Of Histone H3-K4 Methylation (GO:0051569)",0.000979901343402077
"Regulation Of Histone Acetylation (GO:0035065)",0.00349141275483794
"Regulation Of Histone Deacetylation (GO:0031063)",0.0154235823435991
"Regulation Of Histone Modification (GO:0031056)",0.0103508822627012
"Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)",0.107880872648703
"Regulation Of Hormone Secretion (GO:0046883)",0.0827180924562648
"Regulation Of Humoral Immune Response (GO:0002920)",5.33777113495539e-05
"Regulation Of Hydrolase Activity (GO:0051336)",0.115058784804644
"Regulation Of Immune Effector Process (GO:0002697)",0.0109397957187287
"Regulation Of Immune Response (GO:0050776)",4.88479873105643e-19
"Regulation Of Immunoglobulin Production (GO:0002637)",0.000234029669902797
"Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)",0.000915889578925258
"Regulation Of Innate Immune Response (GO:0045088)",1.72813547849697e-23
"Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)",1.04032697017041e-07
"Regulation Of Insulin Secretion (GO:0050796)",0.00193310898291979
"Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)",0.000180806330183819
"Regulation Of Integrin Activation (GO:0033623)",0.00339451890959554
"Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)",0.114211416206659
"Regulation Of Interferon-Alpha Production (GO:0032647)",1.88027634320771e-08
"Regulation Of Interferon-Beta Production (GO:0032648)",2.24801957982475e-12
"Regulation Of Interleukin-1 Beta Production (GO:0032651)",1.93249413389588e-20
"Regulation Of Interleukin-1 Production (GO:0032652)",0.0108441476103555
"Regulation Of Interleukin-10 Production (GO:0032653)",5.31682133820702e-06
"Regulation Of Interleukin-12 Production (GO:0032655)",4.47064761244887e-08
"Regulation Of Interleukin-13 Production (GO:0032656)",4.89122011316009e-06
"Regulation Of Interleukin-17 Production (GO:0032660)",5.81555222979015e-06
"Regulation Of Interleukin-2 Production (GO:0032663)",1.22211805855172e-10
"Regulation Of Interleukin-4 Production (GO:0032673)",4.08808272758759e-05
"Regulation Of Interleukin-6 Production (GO:0032675)",1.10583466879482e-17
"Regulation Of Interleukin-8 Production (GO:0032677)",1.41372644326566e-13
"Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)",0.0180079433231051
"Regulation Of Intracellular Protein Transport (GO:0033157)",8.95801757971383e-09
"Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)",0.0148996715365587
"Regulation Of Intracellular Transport (GO:0032386)",3.04714636501586e-08
"Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)",2.36479980900572e-06
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)",0.00330114872554035
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)",0.00012007171677401
"Regulation Of Keratinocyte Differentiation (GO:0045616)",0.000174032501305486
"Regulation Of Keratinocyte Proliferation (GO:0010837)",1.42767222946594e-06
"Regulation Of Kinase Activity (GO:0043549)",3.77434755875718e-11
"Regulation Of Lamellipodium Assembly (GO:0010591)",0.00605079190821498
"Regulation Of Lamellipodium Organization (GO:1902743)",0.000221708844326062
"Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)",0.00068377363413758
"Regulation Of Leukocyte Chemotaxis (GO:0002688)",0.000157874146465071
"Regulation Of Leukocyte Migration (GO:0002685)",0.000330251276287862
"Regulation Of Lipid Biosynthetic Process (GO:0046890)",0.432711085946643
"Regulation Of Lipid Catabolic Process (GO:0050994)",0.225629083076754
"Regulation Of Lipid Metabolic Process (GO:0019216)",9.68885396391419e-08
"Regulation Of Lipid Storage (GO:0010883)",0.000184151706085864
"Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)",6.82379811784544e-06
"Regulation Of Long-Term Synaptic Potentiation (GO:1900271)",0.0119918471144763
"Regulation Of Lymphocyte Activation (GO:0051249)",0.0378957767197723
"Regulation Of Lymphocyte Differentiation (GO:0045619)",0.000755337912267091
"Regulation Of Lymphocyte Migration (GO:2000401)",0.000398985625968508
"Regulation Of Lymphocyte Proliferation (GO:0050670)",0.063530275381357
"Regulation Of Lysosomal Lumen pH (GO:0035751)",8.20891106496394e-05
"Regulation Of mRNA 3'-End Processing (GO:0031440)",0.000801637754184256
"Regulation Of mRNA Catabolic Process (GO:0061013)",3.60283729895508e-06
"Regulation Of mRNA Metabolic Process (GO:1903311)",0.0373254919880621
"Regulation Of mRNA Processing (GO:0050684)",2.4107788757018e-05
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",7.54542433899307e-07
"Regulation Of mRNA Stability (GO:0043488)",7.75448063274039e-05
"Regulation Of Macroautophagy (GO:0016241)",2.68924203331883e-10
"Regulation Of Macromolecule Biosynthetic Process (GO:0010556)",5.76050324713732e-05
"Regulation Of Macrophage Activation (GO:0043030)",6.60492560699466e-05
"Regulation Of Macrophage Chemotaxis (GO:0010758)",4.6961167937982e-05
"Regulation Of Macrophage Cytokine Production (GO:0010935)",0.690829099615888
"Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)",2.66718346155586e-06
"Regulation Of Macrophage Differentiation (GO:0045649)",0.00268772632974129
"Regulation Of Mast Cell Degranulation (GO:0043304)",2.91261601837662e-05
"Regulation Of Megakaryocyte Differentiation (GO:0045652)",0.00414119258404184
"Regulation Of Meiotic Cell Cycle (GO:0051445)",0.0903937780291623
"Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)",0.0945594608548505
"Regulation Of Metal Ion Transport (GO:0010959)",8.25546009005939e-06
"Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)",0.0172772880787739
"Regulation Of miRNA Transcription (GO:1902893)",3.82154417716637e-10
"Regulation Of miRNA-mediated Gene Silencing (GO:0060964)",0.0392653968478849
"Regulation Of Microglial Cell Activation (GO:1903978)",0.00859948012806486
"Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)",0.0599614637538947
"Regulation Of Microtubule Depolymerization (GO:0031114)",0.161471808265485
"Regulation Of Microtubule Nucleation (GO:0010968)",0.291512751487869
"Regulation Of Microtubule Polymerization (GO:0031113)",0.00107870825934496
"Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)",0.0965205247923188
"Regulation Of Microtubule-Based Process (GO:0032886)",0.0426552857486312
"Regulation Of Mitochondrial Fission (GO:0090140)",0.00019340764545321
"Regulation Of Mitochondrial Membrane Permeability (GO:0046902)",0.00381181173624766
"Regulation Of Mitochondrial Membrane Potential (GO:0051881)",0.00174991244503062
"Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)",0.0194470159949444
"Regulation Of Mitochondrial Translation (GO:0070129)",0.0386119807397437
"Regulation Of Mitochondrion Organization (GO:0010821)",0.00126468392291305
"Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)",1.99570649571663e-07
"Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)",0.0196551826733243
"Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)",0.0970974900588648
"Regulation Of Mitotic Nuclear Division (GO:0007088)",9.41431330699557e-08
"Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)",0.895324578692011
"Regulation Of Mitotic Spindle Assembly (GO:1901673)",0.00182292892898466
"Regulation Of Mitotic Spindle Organization (GO:0060236)",0.000502771490399509
"Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)",0.00183372193577611
"Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)",0.00784586420575557
"Regulation Of Monocyte Chemotaxis (GO:0090025)",3.60176500308807e-07
"Regulation Of Monocyte Differentiation (GO:0045655)",6.19969901440919e-07
"Regulation Of Mononuclear Cell Migration (GO:0071675)",6.214622118397e-05
"Regulation Of Multicellular Organism Growth (GO:0040014)",0.00151273800398273
"Regulation Of Multicellular Organismal Development (GO:2000026)",5.2655064030815e-06
"Regulation Of Muscle Cell Differentiation (GO:0051147)",0.473752104335038
"Regulation Of Muscle Contraction (GO:0006937)",0.0039532916665119
"Regulation Of Myelination (GO:0031641)",1.42767222946594e-06
"Regulation Of Myeloid Cell Differentiation (GO:0045637)",0.00313021797876401
"Regulation Of Myoblast Differentiation (GO:0045661)",6.04846604532529e-05
"Regulation Of Myotube Differentiation (GO:0010830)",0.000296315840982289
"Regulation Of Natural Killer Cell Activation (GO:0032814)",0.0101996835381603
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)",5.83648491989159e-06
"Regulation Of Necroptotic Process (GO:0060544)",0.000155140782050246
"Regulation Of Nervous System Development (GO:0051960)",1.05551096445762e-06
"Regulation Of Neuroblast Proliferation (GO:1902692)",0.000167639067025135
"Regulation Of Neurogenesis (GO:0050767)",1.97142076370993e-10
"Regulation Of Neuroinflammatory Response (GO:0150077)",0.175977942991269
"Regulation Of Neuron Apoptotic Process (GO:0043523)",2.71663743270556e-12
"Regulation Of Neuron Death (GO:1901214)",0.000181850460618336
"Regulation Of Neuron Differentiation (GO:0045664)",0.0197685565970895
"Regulation Of Neuron Migration (GO:2001222)",0.000277007934393105
"Regulation Of Neuron Projection Arborization (GO:0150011)",0.0020126643770243
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)",0.325391958032916
"Regulation Of Neurotransmitter Receptor Activity (GO:0099601)",0.00642663291565727
"Regulation Of Neurotransmitter Secretion (GO:0046928)",0.00399330826279994
"Regulation Of Neurotransmitter Transport (GO:0051588)",0.0997554783736826
"Regulation Of Neutrophil Chemotaxis (GO:0090022)",1.64574759213719e-05
"Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)",2.35397526984366e-05
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)",0.0197608048575061
"Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)",0.208292387572865
"Regulation Of Nuclear Division (GO:0051783)",0.0049666502637085
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",0.000230821555163869
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",0.00338436509356097
"Regulation Of Nucleocytoplasmic Transport (GO:0046822)",2.20053440262527e-07
"Regulation Of Nucleotide-Excision Repair (GO:2000819)",0.00973554202426522
"Regulation Of Organelle Assembly (GO:1902115)",1.2923214423572e-07
"Regulation Of Organelle Organization (GO:0033043)",3.0549594368508e-10
"Regulation Of Ossification (GO:0030278)",0.000257607919395786
"Regulation Of Osteoblast Differentiation (GO:0045667)",4.28382822356912e-09
"Regulation Of Osteoclast Differentiation (GO:0045670)",0.0105814678194964
"Regulation Of Oxidative Phosphorylation (GO:0002082)",0.0185266755708348
"Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)",6.5110149429688e-05
"Regulation Of Oxidoreductase Activity (GO:0051341)",0.0118057432021271
"Regulation Of p38MAPK Cascade (GO:1900744)",3.3530094454773e-06
"Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)",1.83524146371337e-05
"Regulation Of Peptidase Activity (GO:0052547)",1.20716551738245e-05
"Regulation Of Peptide Hormone Secretion (GO:0090276)",0.00764014355269193
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)",6.27530380353988e-10
"Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)",0.002978809164948
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)",2.27861475159844e-11
"Regulation Of Phagocytosis (GO:0050764)",1.39549223442598e-13
"Regulation Of Phagocytosis, Engulfment (GO:0060099)",0.0346080929430384
"Regulation Of Phosphatase Activity (GO:0010921)",0.0428681645911194
"Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)",0.000436823506352445
"Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)",8.17182166066837e-05
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)",0.00455982523227199
"Regulation Of Phosphorylation (GO:0042325)",1.94720496654269e-06
"Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)",8.44492141488487e-09
"Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)",1.9653065087657e-05
"Regulation Of Plasminogen Activation (GO:0010755)",7.8789923965739e-05
"Regulation Of Platelet Activation (GO:0010543)",1.06964266833628e-07
"Regulation Of Platelet Aggregation (GO:0090330)",4.21742314929096e-06
"Regulation Of Postsynapse Organization (GO:0099175)",0.000144482191342762
"Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)",0.0255361298666647
"Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)",0.00863641992522682
"Regulation Of Potassium Ion Transport (GO:0043266)",0.00154576881550579
"Regulation Of Primary Metabolic Process (GO:0080090)",3.03141847551903e-05
"Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)",9.88974389090337e-07
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)",5.12605780491835e-06
"Regulation Of Protein K63-linked Ubiquitination (GO:1900044)",1.05977155780674e-05
"Regulation Of Protein Autophosphorylation (GO:0031952)",3.56960944362409e-06
"Regulation Of Protein Binding (GO:0043393)",6.26285699011813e-28
"Regulation Of Protein Catabolic Process (GO:0042176)",4.89797136559831e-09
"Regulation Of Protein Deacetylation (GO:0090311)",0.0292519301056474
"Regulation Of Protein Dephosphorylation (GO:0035304)",0.000122549946428239
"Regulation Of Protein Export From Nucleus (GO:0046825)",6.9268084621509e-09
"Regulation Of Protein Import Into Nucleus (GO:0042306)",0.0471913969816969
"Regulation Of Protein Kinase B Signaling (GO:0051896)",2.81874464294155e-13
"Regulation Of Protein Kinase C Signaling (GO:0090036)",0.452333248748168
"Regulation Of Protein Kinase Activity (GO:0045859)",1.313154017595e-07
"Regulation Of Protein Localization (GO:0032880)",8.78887624642731e-17
"Regulation Of Protein Localization To Cajal Body (GO:1904869)",0.0127373588221767
"Regulation Of Protein Localization To Cell Periphery (GO:1904375)",6.24307400115118e-06
"Regulation Of Protein Localization To Cell Surface (GO:2000008)",0.0638492061654404
"Regulation Of Protein Localization To Membrane (GO:1905475)",7.98171798755208e-07
"Regulation Of Protein Localization To Nucleus (GO:1900180)",1.94559946941129e-10
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)",3.41574522897515e-06
"Regulation Of Protein Metabolic Process (GO:0051246)",1.71413544161265e-07
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)",5.12973027533289e-05
"Regulation Of Protein Modification Process (GO:0031399)",3.02878567842229e-05
"Regulation Of Protein Neddylation (GO:2000434)",0.0969766382297226
"Regulation Of Protein Polymerization (GO:0032271)",0.00120453503113695
"Regulation Of Protein Processing (GO:0070613)",0.00582068963647721
"Regulation Of Protein Secretion (GO:0050708)",1.09778053913703e-15
"Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)",6.54445031148589e-15
"Regulation Of Protein Sumoylation (GO:0033233)",0.201144033067401
"Regulation Of Protein Targeting To Membrane (GO:0090313)",0.222390211397062
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)",1.05239793393086e-05
"Regulation Of Protein Transport (GO:0051223)",0.000722945449004002
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)",6.52529741770632e-08
"Regulation Of Protein Ubiquitination (GO:0031396)",5.36947775052583e-12
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)",3.69355678430764e-15
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)",0.00104053112625409
"Regulation Of Proteolysis (GO:0030162)",0.000783497848048849
"Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)",1.5551102678959e-05
"Regulation Of rRNA Processing (GO:2000232)",0.0234322473445417
"Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)",0.0363089114936736
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)",0.00458137235815251
"Regulation Of Receptor Internalization (GO:0002090)",0.00959789194969011
"Regulation Of Receptor Recycling (GO:0001919)",0.000435361703616653
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)",1.21006408439637e-08
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)",0.00679618971260099
"Regulation Of Receptor-Mediated Endocytosis (GO:0048259)",2.63356519682518e-05
"Regulation Of Regulated Secretory Pathway (GO:1903305)",0.0137074066176781
"Regulation Of Regulatory T Cell Differentiation (GO:0045589)",5.19787924250907e-08
"Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)",1.24625729530289e-09
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)",2.15143696462555e-10
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)",0.0191307292476765
"Regulation Of Response To Biotic Stimulus (GO:0002831)",1.85889453247542e-10
"Regulation Of Response To Cytokine Stimulus (GO:0060759)",1.42767222946594e-06
"Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)",0.246777570379598
"Regulation Of Response To External Stimulus (GO:0032101)",1.82029980841424e-26
"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",0.00582183929243136
"Regulation Of Ruffle Assembly (GO:1900027)",0.0102782241208081
"Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)",0.00425034920705355
"Regulation Of Secretion (GO:0051046)",3.29166533185509e-06
"Regulation Of Secretion By Cell (GO:1903530)",0.0388316338841286
"Regulation Of Sequestering Of Triglyceride (GO:0010889)",0.0108261342184081
"Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)",9.05121189636366e-05
