"","x"
"Regulation Of Dendritic Spine Morphogenesis (GO:0061001)",0.00555544789090805
"Regulation Of Dephosphorylation (GO:0035303)",0.118512171172124
"Regulation Of Developmental Growth (GO:0048638)",0.000192037787699216
"Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095)",0.000581363646334569
"Regulation Of Double-Strand Break Repair (GO:2000779)",3.85985010974362e-06
"Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)",1.4303559364413e-08
"Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)",1.78535028301157e-05
"Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)",0.00656611088952885
"Regulation Of Embryonic Development (GO:0045995)",3.21022012703356e-06
"Regulation Of Endocytosis (GO:0030100)",7.75956056048483e-05
"Regulation Of Endopeptidase Activity (GO:0052548)",8.91176022302945e-11
"Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)",1.19511129073047e-07
"Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)",3.08150494846251e-09
"Regulation Of Endothelial Cell Migration (GO:0010594)",2.51334679810169e-10
"Regulation Of Endothelial Cell Proliferation (GO:0001936)",1.38073462357579e-17
"Regulation Of Epidermal Cell Differentiation (GO:0045604)",0.000587208280939163
"Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)",3.26168280777712e-13
"Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)",8.73686898843703e-07
"Regulation Of Epithelial Cell Differentiation (GO:0030856)",0.000204013193666755
"Regulation Of Epithelial Cell Migration (GO:0010632)",5.60435436464496e-10
"Regulation Of Epithelial Cell Proliferation (GO:0050678)",2.67313234300288e-13
"Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)",1.8986179202868e-14
"Regulation Of Erythrocyte Differentiation (GO:0045646)",6.82820910986685e-12
"Regulation Of Establishment Of Cell Polarity (GO:2000114)",0.00766752664545358
"Regulation Of Establishment Of Endothelial Barrier (GO:1903140)",0.000449519520844829
"Regulation Of Establishment Of Planar Polarity (GO:0090175)",0.000171128737592492
"Regulation Of Establishment Of Protein Localization (GO:0070201)",5.71606422507554e-05
"Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)",0.00144181905234604
"Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)",0.000275940932207785
"Regulation Of Execution Phase Of Apoptosis (GO:1900117)",0.024176116254303
"Regulation Of Exit From Mitosis (GO:0007096)",1.68536257896439e-05
"Regulation Of Exocytosis (GO:0017157)",5.41903719641158e-06
"Regulation Of Exosomal Secretion (GO:1903541)",0.00740234812493029
"Regulation Of Extracellular Matrix Disassembly (GO:0010715)",0.000173500152137012
"Regulation Of Extracellular Matrix Organization (GO:1903053)",0.258878149161996
"Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)",2.08197340828909e-18
"Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)",1.85962550298585e-09
"Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)",9.31513872334405e-08
"Regulation Of Fat Cell Differentiation (GO:0045598)",2.1717541125894e-06
"Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)",0.00286732618903706
"Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)",2.89852279551501e-05
"Regulation Of Fatty Acid Oxidation (GO:0046320)",2.65773573322442e-05
"Regulation Of Fibrinolysis (GO:0051917)",0.383340635699824
"Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)",0.000151389592535202
"Regulation Of Fibroblast Migration (GO:0010762)",0.000483677831859718
"Regulation Of Fibroblast Proliferation (GO:0048145)",2.27942481347274e-11
"Regulation Of Filopodium Assembly (GO:0051489)",6.16622288288254e-08
"Regulation Of Focal Adhesion Assembly (GO:0051893)",1.0329188636814e-07
"Regulation Of Gluconeogenesis (GO:0006111)",0.0043138663372761
"Regulation Of Glucose Import (GO:0046324)",1.46190636875161e-06
"Regulation Of Glucose Metabolic Process (GO:0010906)",0.00402846759372374
"Regulation Of Glucose Transmembrane Transport (GO:0010827)",0.00374372308873532
"Regulation Of Glycogen Biosynthetic Process (GO:0005979)",0.0118116302846363
"Regulation Of Glycolytic Process (GO:0006110)",3.07373344427553e-05
"Regulation Of Granulocyte Chemotaxis (GO:0071622)",6.99734196646601e-06
"Regulation Of Heart Contraction (GO:0008016)",0.00276615374962917
"Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)",0.137963841063926
"Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532)",1.94993451050761e-07
"Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)",3.29166533185509e-06
"Regulation Of Hemopoiesis (GO:1903706)",0.00581964876467172
"Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)",0.00236890579444564
"Regulation Of Hippo Signaling (GO:0035330)",0.0012793274207857
"Regulation Of Histone H3-K4 Methylation (GO:0051569)",0.00502535648534894
"Regulation Of Histone Acetylation (GO:0035065)",0.00118874825150798
"Regulation Of Histone Deacetylation (GO:0031063)",0.00461515484181811
"Regulation Of Histone Modification (GO:0031056)",0.0018954810481263
"Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)",9.3118460076489e-05
"Regulation Of Hormone Secretion (GO:0046883)",3.20935359632096e-05
"Regulation Of Humoral Immune Response (GO:0002920)",0.000170157636311162
"Regulation Of Hydrolase Activity (GO:0051336)",2.17441339075384e-08
"Regulation Of Immune Effector Process (GO:0002697)",0.648007316135406
"Regulation Of Immune Response (GO:0050776)",9.51505461145657e-22
"Regulation Of Immunoglobulin Production (GO:0002637)",2.08569744885651e-06
"Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)",0.00301257426222832
"Regulation Of Innate Immune Response (GO:0045088)",1.55150003337835e-25
"Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)",1.31765076850866e-11
"Regulation Of Insulin Secretion (GO:0050796)",0.0191545116617733
"Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)",0.7423720891237
"Regulation Of Integrin Activation (GO:0033623)",0.000925474287235506
"Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)",0.430770814777018
"Regulation Of Interferon-Alpha Production (GO:0032647)",3.56380911138023e-10
"Regulation Of Interferon-Beta Production (GO:0032648)",3.78434829821882e-18
"Regulation Of Interleukin-1 Beta Production (GO:0032651)",5.1860030739997e-23
"Regulation Of Interleukin-1 Production (GO:0032652)",1.65361904656507e-05
"Regulation Of Interleukin-10 Production (GO:0032653)",3.96257449198081e-12
"Regulation Of Interleukin-12 Production (GO:0032655)",2.69020497723243e-13
"Regulation Of Interleukin-13 Production (GO:0032656)",1.67129117264998e-05
"Regulation Of Interleukin-17 Production (GO:0032660)",5.60716991433462e-10
"Regulation Of Interleukin-2 Production (GO:0032663)",1.05340561462584e-12
"Regulation Of Interleukin-4 Production (GO:0032673)",8.82113538404865e-07
"Regulation Of Interleukin-6 Production (GO:0032675)",7.5294511990227e-16
"Regulation Of Interleukin-8 Production (GO:0032677)",1.7277742944454e-14
"Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)",0.123279102461487
"Regulation Of Intracellular Protein Transport (GO:0033157)",2.50264590764117e-10
"Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)",0.160492846255491
"Regulation Of Intracellular Transport (GO:0032386)",4.71864178211609e-09
"Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)",2.1877550880873e-11
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)",0.000146856047654156
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)",3.7346475855682e-05
"Regulation Of Keratinocyte Differentiation (GO:0045616)",0.000122295928042869
"Regulation Of Keratinocyte Proliferation (GO:0010837)",1.77035924065739e-05
"Regulation Of Kinase Activity (GO:0043549)",2.67855219928699e-09
"Regulation Of Lamellipodium Assembly (GO:0010591)",0.000266903851293439
"Regulation Of Lamellipodium Organization (GO:1902743)",0.0265919721130982
"Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)",0.000622734635052106
"Regulation Of Leukocyte Chemotaxis (GO:0002688)",4.34439448313533e-05
"Regulation Of Leukocyte Migration (GO:0002685)",0.000238040487126863
"Regulation Of Lipid Biosynthetic Process (GO:0046890)",0.00112643107538792
"Regulation Of Lipid Catabolic Process (GO:0050994)",0.00285390401077354
"Regulation Of Lipid Metabolic Process (GO:0019216)",1.96251119606247e-05
"Regulation Of Lipid Storage (GO:0010883)",0.00172104288860602
"Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)",4.78117075433516e-07
"Regulation Of Long-Term Synaptic Potentiation (GO:1900271)",0.000184118668060245
"Regulation Of Lymphocyte Activation (GO:0051249)",9.83623859899262e-05
"Regulation Of Lymphocyte Differentiation (GO:0045619)",0.0461145716932146
"Regulation Of Lymphocyte Migration (GO:2000401)",0.01934533074046
"Regulation Of Lymphocyte Proliferation (GO:0050670)",0.00156690473813285
"Regulation Of Lysosomal Lumen pH (GO:0035751)",0.000816175004148335
"Regulation Of mRNA 3'-End Processing (GO:0031440)",5.57565338581302e-05
"Regulation Of mRNA Catabolic Process (GO:0061013)",9.2444387480156e-12
"Regulation Of mRNA Metabolic Process (GO:1903311)",0.0435676699773883
"Regulation Of mRNA Processing (GO:0050684)",2.92244829996479e-05
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",2.05678126344376e-11
"Regulation Of mRNA Stability (GO:0043488)",1.15958345536515e-07
"Regulation Of Macroautophagy (GO:0016241)",1.26696794005989e-10
"Regulation Of Macromolecule Biosynthetic Process (GO:0010556)",9.31647125772768e-10
"Regulation Of Macrophage Activation (GO:0043030)",0.00644579394610527
"Regulation Of Macrophage Chemotaxis (GO:0010758)",0.000605798142054024
"Regulation Of Macrophage Cytokine Production (GO:0010935)",0.000291693745367221
"Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)",5.10088904416899e-06
"Regulation Of Macrophage Differentiation (GO:0045649)",0.11523560913027
"Regulation Of Mast Cell Degranulation (GO:0043304)",2.67000535975494e-06
"Regulation Of Megakaryocyte Differentiation (GO:0045652)",0.00719220248085557
"Regulation Of Meiotic Cell Cycle (GO:0051445)",0.0174835212020665
"Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)",0.00539184054275047
"Regulation Of Metal Ion Transport (GO:0010959)",2.2200063209505e-06
"Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)",0.00351399340376465
"Regulation Of miRNA Transcription (GO:1902893)",3.6011012440565e-05
"Regulation Of miRNA-mediated Gene Silencing (GO:0060964)",0.000901595756239492
"Regulation Of Microglial Cell Activation (GO:1903978)",0.000774818535713822
"Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)",0.0013731904353123
"Regulation Of Microtubule Depolymerization (GO:0031114)",0.00363028449020109
"Regulation Of Microtubule Nucleation (GO:0010968)",0.0170031183263425
"Regulation Of Microtubule Polymerization (GO:0031113)",3.38069963859142e-05
"Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)",0.000693912165612224
"Regulation Of Microtubule-Based Process (GO:0032886)",1.23747906315528e-05
"Regulation Of Mitochondrial Fission (GO:0090140)",2.0818082501423e-06
"Regulation Of Mitochondrial Membrane Permeability (GO:0046902)",3.1429942016911e-05
"Regulation Of Mitochondrial Membrane Potential (GO:0051881)",3.49745441841078e-08
"Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)",0.000185532469402396
"Regulation Of Mitochondrial Translation (GO:0070129)",0.00764038977663603
"Regulation Of Mitochondrion Organization (GO:0010821)",3.13942795802038e-07
"Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)",1.40524964295658e-06
"Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)",0.00176509258418035
"Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)",0.000455400963996609
"Regulation Of Mitotic Nuclear Division (GO:0007088)",1.70607349497915e-11
"Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)",0.00250733317929854
"Regulation Of Mitotic Spindle Assembly (GO:1901673)",1.58213241150922e-05
"Regulation Of Mitotic Spindle Organization (GO:0060236)",0.000165357601204214
"Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)",0.0521032108754308
"Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)",0.000913622664882372
"Regulation Of Monocyte Chemotaxis (GO:0090025)",1.21391335880159e-07
"Regulation Of Monocyte Differentiation (GO:0045655)",6.19969901440919e-07
"Regulation Of Mononuclear Cell Migration (GO:0071675)",0.000150374725132045
"Regulation Of Multicellular Organism Growth (GO:0040014)",0.00638436378875901
"Regulation Of Multicellular Organismal Development (GO:2000026)",4.4275118176872e-10
"Regulation Of Muscle Cell Differentiation (GO:0051147)",0.0770072197285227
"Regulation Of Muscle Contraction (GO:0006937)",9.2178140008885e-07
"Regulation Of Myelination (GO:0031641)",0.000300699432821671
"Regulation Of Myeloid Cell Differentiation (GO:0045637)",0.00856342778438007
"Regulation Of Myoblast Differentiation (GO:0045661)",0.00240792451273395
"Regulation Of Myotube Differentiation (GO:0010830)",1.67688925991328e-05
"Regulation Of Natural Killer Cell Activation (GO:0032814)",9.56272529377738e-05
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)",4.42427664401841e-09
"Regulation Of Necroptotic Process (GO:0060544)",3.63090144366622e-06
"Regulation Of Nervous System Development (GO:0051960)",1.9845290439963e-07
"Regulation Of Neuroblast Proliferation (GO:1902692)",0.000976568494089022
"Regulation Of Neurogenesis (GO:0050767)",3.58107488988301e-11
"Regulation Of Neuroinflammatory Response (GO:0150077)",0.374067780761767
"Regulation Of Neuron Apoptotic Process (GO:0043523)",2.98570915645302e-10
"Regulation Of Neuron Death (GO:1901214)",9.55503667480189e-09
"Regulation Of Neuron Differentiation (GO:0045664)",4.2814980059345e-07
"Regulation Of Neuron Migration (GO:2001222)",6.47193739979467e-05
"Regulation Of Neuron Projection Arborization (GO:0150011)",0.000503931837735739
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)",8.58848807813551e-06
"Regulation Of Neurotransmitter Receptor Activity (GO:0099601)",0.138992346127311
"Regulation Of Neurotransmitter Secretion (GO:0046928)",0.000978205360174164
"Regulation Of Neurotransmitter Transport (GO:0051588)",0.00131579614761998
"Regulation Of Neutrophil Chemotaxis (GO:0090022)",7.39897092767573e-05
"Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)",9.78483247059645e-08
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)",3.11315780523671e-07
"Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)",0.00242049115029462
"Regulation Of Nuclear Division (GO:0051783)",0.0569667262808813
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",9.56040260886956e-06
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",0.00110352618738585
"Regulation Of Nucleocytoplasmic Transport (GO:0046822)",1.73173751634594e-06
"Regulation Of Nucleotide-Excision Repair (GO:2000819)",0.0143626358505765
"Regulation Of Organelle Assembly (GO:1902115)",6.6010913748386e-09
"Regulation Of Organelle Organization (GO:0033043)",7.7059867338147e-13
"Regulation Of Ossification (GO:0030278)",0.000113971791097136
"Regulation Of Osteoblast Differentiation (GO:0045667)",5.71567172680311e-13
"Regulation Of Osteoclast Differentiation (GO:0045670)",5.04991196457585e-05
"Regulation Of Oxidative Phosphorylation (GO:0002082)",0.00640261270497223
"Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)",0.00291627236867748
"Regulation Of Oxidoreductase Activity (GO:0051341)",0.216526458908076
"Regulation Of p38MAPK Cascade (GO:1900744)",3.53069768817633e-07
"Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)",2.44086232984805e-06
"Regulation Of Peptidase Activity (GO:0052547)",3.52419467452667e-08
"Regulation Of Peptide Hormone Secretion (GO:0090276)",3.54347947084854e-07
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)",1.60335072809418e-07
"Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)",0.00417825015189118
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)",1.37541488248635e-13
"Regulation Of Phagocytosis (GO:0050764)",3.45590474523378e-15
"Regulation Of Phagocytosis, Engulfment (GO:0060099)",0.425263994572348
"Regulation Of Phosphatase Activity (GO:0010921)",0.00465991475991256
"Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)",1.34831657335229e-06
"Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)",9.3945458927945e-08
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)",8.51909885652378e-05
"Regulation Of Phosphorylation (GO:0042325)",8.5702409010965e-08
"Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)",5.62724958351378e-14
"Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)",4.10090577386039e-06
"Regulation Of Plasminogen Activation (GO:0010755)",0.000601486001646905
"Regulation Of Platelet Activation (GO:0010543)",0.000483411282177187
"Regulation Of Platelet Aggregation (GO:0090330)",0.000386825284654916
"Regulation Of Postsynapse Organization (GO:0099175)",0.00063302811935304
"Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)",0.00576385149947346
"Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)",0.00764423142495869
"Regulation Of Potassium Ion Transport (GO:0043266)",0.000212983796773611
"Regulation Of Primary Metabolic Process (GO:0080090)",7.92715540197926e-05
"Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)",1.40541580120941e-10
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)",5.50563971127416e-09
"Regulation Of Protein K63-linked Ubiquitination (GO:1900044)",6.16741405090005e-05
"Regulation Of Protein Autophosphorylation (GO:0031952)",1.18565697780701e-09
"Regulation Of Protein Binding (GO:0043393)",1.56515257804693e-31
"Regulation Of Protein Catabolic Process (GO:0042176)",3.68655903664419e-13
"Regulation Of Protein Deacetylation (GO:0090311)",0.000175746865709813
"Regulation Of Protein Dephosphorylation (GO:0035304)",6.19918965235686e-08
"Regulation Of Protein Export From Nucleus (GO:0046825)",0.00010514186151706
"Regulation Of Protein Import Into Nucleus (GO:0042306)",4.57884505244299e-06
"Regulation Of Protein Kinase B Signaling (GO:0051896)",2.23207180719076e-21
"Regulation Of Protein Kinase C Signaling (GO:0090036)",0.110781623771455
"Regulation Of Protein Kinase Activity (GO:0045859)",1.72084024223521e-14
"Regulation Of Protein Localization (GO:0032880)",1.803744899193e-15
"Regulation Of Protein Localization To Cajal Body (GO:1904869)",0.00303103016560281
"Regulation Of Protein Localization To Cell Periphery (GO:1904375)",9.99756002385947e-07
"Regulation Of Protein Localization To Cell Surface (GO:2000008)",3.0764915294691e-06
"Regulation Of Protein Localization To Membrane (GO:1905475)",9.5778858415152e-07
"Regulation Of Protein Localization To Nucleus (GO:1900180)",5.36407590776795e-12
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)",1.65227550066634e-10
"Regulation Of Protein Metabolic Process (GO:0051246)",3.81634575680261e-08
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)",4.24335817121166e-09
"Regulation Of Protein Modification Process (GO:0031399)",4.22808144167233e-11
"Regulation Of Protein Neddylation (GO:2000434)",9.89948683520569e-05
"Regulation Of Protein Polymerization (GO:0032271)",0.00250317515533426
"Regulation Of Protein Processing (GO:0070613)",0.00150676381883406
"Regulation Of Protein Secretion (GO:0050708)",8.16629520958152e-17
"Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)",6.56909728489454e-22
"Regulation Of Protein Sumoylation (GO:0033233)",0.000260316684352541
"Regulation Of Protein Targeting To Membrane (GO:0090313)",6.05161824586096e-05
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)",1.49110875895824e-06
"Regulation Of Protein Transport (GO:0051223)",1.01711970486588e-06
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)",2.04103785728361e-07
"Regulation Of Protein Ubiquitination (GO:0031396)",6.86119656863243e-19
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)",1.59302645947041e-20
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)",0.111035211843433
"Regulation Of Proteolysis (GO:0030162)",5.44126352174195e-05
"Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)",5.16938811634416e-05
"Regulation Of rRNA Processing (GO:2000232)",0.170454175023912
"Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)",0.000343357886421602
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)",1.08909999506841e-06
"Regulation Of Receptor Internalization (GO:0002090)",0.000808564912666785
"Regulation Of Receptor Recycling (GO:0001919)",0.000573217983833004
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)",4.73375892944118e-11
"Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)",0.238172659330246
"Regulation Of Receptor-Mediated Endocytosis (GO:0048259)",5.24255318828647e-09
"Regulation Of Regulated Secretory Pathway (GO:1903305)",0.169336129726859
"Regulation Of Regulatory T Cell Differentiation (GO:0045589)",7.88939168282514e-06
"Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)",2.87400425833467e-14
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)",2.9812827653539e-11
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)",1.4856785841175e-05
"Regulation Of Response To Biotic Stimulus (GO:0002831)",5.91397295532432e-10
"Regulation Of Response To Cytokine Stimulus (GO:0060759)",1.42767222946594e-06
"Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)",0.000784931088755253
"Regulation Of Response To External Stimulus (GO:0032101)",1.1626130846536e-27
"Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)",0.00471406128270649
"Regulation Of Ruffle Assembly (GO:1900027)",0.00756216290812681
"Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314)",5.24747141312508e-06
"Regulation Of Secretion (GO:0051046)",3.29166533185509e-06
"Regulation Of Secretion By Cell (GO:1903530)",1.26616853227861e-05
"Regulation Of Sequestering Of Triglyceride (GO:0010889)",0.000330541307912622
"Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)",1.26880225598488e-05
"Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)",5.85896984490659e-06
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)",8.94002945984455e-16
"Regulation Of Small Molecule Metabolic Process (GO:0062012)",1.09437140929374e-05
"Regulation Of Smooth Muscle Cell Migration (GO:0014910)",3.94835486616903e-06
"Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)",9.42020306054819e-14
"Regulation Of Smooth Muscle Contraction (GO:0006940)",0.00564021596927872
"Regulation Of Smoothened Signaling Pathway (GO:0008589)",0.000186094988967734
"Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)",0.00653139877892625
"Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)",4.36749231868753e-05
"Regulation Of Sodium Ion Transport (GO:0002028)",9.87317209454631e-06
"Regulation Of Spindle Assembly (GO:0090169)",0.000110123165983419
"Regulation Of Spindle Organization (GO:0090224)",0.103168717098941
"Regulation Of Sprouting Angiogenesis (GO:1903670)",9.57532549150328e-05
"Regulation Of Stem Cell Differentiation (GO:2000736)",1.92653913779237e-07
"Regulation Of Stem Cell Population Maintenance (GO:2000036)",5.48028649950389e-07
"Regulation Of Steroid Metabolic Process (GO:0019218)",0.000365139827205101
"Regulation Of Stress Fiber Assembly (GO:0051492)",1.43020150547901e-11
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)",1.46553851993125e-14
"Regulation Of Striated Muscle Contraction (GO:0006942)",0.258427156738721
"Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)",8.74459053869507e-11
"Regulation Of Superoxide Anion Generation (GO:0032928)",1.72793754077473e-05
"Regulation Of Supramolecular Fiber Organization (GO:1902903)",1.20021365904756e-06
"Regulation Of Synapse Assembly (GO:0051963)",0.00589069088873885
"Regulation Of Synapse Organization (GO:0050807)",0.00160493147553559
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",1.14261625162524e-06
"Regulation Of Synaptic Vesicle Exocytosis (GO:2000300)",0.000635179781122141
"Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872)",0.000602876674248614
"Regulation Of Telomerase Activity (GO:0051972)",8.92952865662112e-10
"Regulation Of Telomere Capping (GO:1904353)",9.56789711531119e-05
"Regulation Of Telomere Maintenance (GO:0032204)",2.90140734983667e-09
"Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505)",0.00304554049288932
"Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)",2.64659313314258e-09
"Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356)",9.1942034836669e-05
"Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)",0.000572084842823186
"Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)",7.88590593127785e-06
"Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)",1.1731942002347e-07
"Regulation Of Trans-Synaptic Signaling (GO:0099177)",3.20878503840851e-05
"Regulation Of Transcription By RNA Polymerase I (GO:0006356)",0.00142886761669651
"Regulation Of Transcription By RNA Polymerase III (GO:0006359)",6.68097635157983e-06
"Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)",3.31662982146463e-07
"Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)",0.000700865174348057
"Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260)",8.18556643830633e-07
"Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)",0.00630340052048685
"Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)",0.055836956649626
"Regulation Of Transferase Activity (GO:0051338)",0.00364276622021554
"Regulation Of Transforming Growth Factor Beta Production (GO:0071634)",4.36399355306865e-07
"Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)",8.72361830969539e-16
"Regulation Of Translational Initiation (GO:0006446)",2.58423626804345e-08
"Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)",0.0926274431572863
"Regulation Of Transmembrane Transport (GO:0034762)",1.36790757432389e-05
"Regulation Of Transport (GO:0051049)",5.71629606280387e-05
"Regulation Of Triglyceride Biosynthetic Process (GO:0010866)",0.24525565940972
"Regulation Of Tubulin Deacetylation (GO:0090043)",0.00433239396777198
"Regulation Of Tumor Necrosis Factor Production (GO:0032680)",4.18007631926799e-29
"Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)",1.22474204702144e-11
"Regulation Of Type I Interferon Production (GO:0032479)",6.69193635823446e-18
"Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)",3.94391647638644e-10
"Regulation Of Type II Interferon Production (GO:0032649)",8.57778119563123e-22
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)",7.43406103654475e-05
"Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)",8.03197589117658e-13
