"","x"
"Regulation Of Calcium Ion Import (GO:0090279)",6.71081396245545e-06
"Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)",2.83655410133937e-05
"Regulation Of Calcium Ion Transport (GO:0051924)",2.25314163179818e-10
"Regulation Of Calcium-Mediated Signaling (GO:0050848)",2.6942208213424e-06
"Regulation Of Carbohydrate Catabolic Process (GO:0043470)",9.68914665946286e-07
"Regulation Of Carbohydrate Metabolic Process (GO:0006109)",1.42767222946594e-06
"Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)",1.21916899254797e-06
"Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)",1.82719853290438e-05
"Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)",0.000456024736766695
"Regulation Of Cardiac Muscle Contraction (GO:0055117)",9.33943384557493e-08
"Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)",9.47584428350535e-06
"Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)",1.67859251563175e-05
"Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)",8.47983518379864e-08
"Regulation Of Catabolic Process (GO:0009894)",3.7226034613981e-07
"Regulation Of Cation Channel Activity (GO:2001257)",2.66455098817458e-10
"Regulation Of Cell Activation (GO:0050865)",8.55571820747561e-05
"Regulation Of Cell Adhesion (GO:0030155)",2.43902517105466e-29
"Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)",3.66106436558827e-07
"Regulation Of Cell Communication (GO:0010646)",5.23593851536545e-10
"Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)",5.15500829290436e-16
"Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)",8.73853873487583e-06
"Regulation Of Cell Cycle Checkpoint (GO:1901976)",0.000111957454107535
"Regulation Of Cell Cycle Phase Transition (GO:1901987)",0.000119245623069874
"Regulation Of Cell Death (GO:0010941)",2.39058204846096e-11
"Regulation Of Cell Development (GO:0060284)",1.37045660331149e-10
"Regulation Of Cell Division (GO:0051302)",4.69648152933435e-18
"Regulation Of Cell Fate Commitment (GO:0010453)",0.00994855674946913
"Regulation Of Cell Fate Specification (GO:0042659)",0.00472803930642278
"Regulation Of Cell Junction Assembly (GO:1901888)",2.25231965289576e-06
"Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)",5.91058361093339e-08
"Regulation Of Cell Morphogenesis (GO:0022604)",0.000100891372550729
"Regulation Of Cell Motility (GO:2000145)",4.46652723884098e-20
"Regulation Of Cell Size (GO:0008361)",5.49141893414776e-08
"Regulation Of Cell-Cell Adhesion (GO:0022407)",7.7405780737823e-06
"Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047)",0.0115399704190411
"Regulation Of Cell-Matrix Adhesion (GO:0001952)",5.91886782473968e-16
"Regulation Of Cell-Substrate Adhesion (GO:0010810)",3.64995348810621e-07
"Regulation Of Cell-Substrate Junction Assembly (GO:0090109)",0.000567708512263852
"Regulation Of Cellular Biosynthetic Process (GO:0031326)",2.323979408466e-12
"Regulation Of Cellular Catabolic Process (GO:0031329)",1.991406472535e-19
"Regulation Of Cellular Component Biogenesis (GO:0044087)",4.94145316339174e-09
"Regulation Of Cellular Component Size (GO:0032535)",8.21229526267251e-11
"Regulation Of Cellular Localization (GO:0060341)",6.82447770347627e-19
"Regulation Of Cellular Metabolic Process (GO:0031323)",2.38284034914793e-11
"Regulation Of Cellular Respiration (GO:0043457)",6.2684793168104e-06
"Regulation Of Cellular Response To Heat (GO:1900034)",0.00487105082129245
"Regulation Of Cellular Response To Stress (GO:0080135)",1.02107926565545e-20
"Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)",6.56134722776843e-07
"Regulation Of Cellular Senescence (GO:2000772)",4.00228743916147e-10
"Regulation Of Centriole Replication (GO:0046599)",1.18485015878014e-07
"Regulation Of Centrosome Cycle (GO:0046605)",1.33914164263047e-05
"Regulation Of Centrosome Duplication (GO:0010824)",1.40219165835902e-06
"Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)",3.29166533185509e-06
"Regulation Of Chemokine Production (GO:0032642)",2.92228614207123e-14
"Regulation Of Chemotaxis (GO:0050920)",6.70816272407869e-09
"Regulation Of Cholesterol Biosynthetic Process (GO:0045540)",0.000882206178030945
"Regulation Of Cholesterol Efflux (GO:0010874)",2.23054986498621e-09
"Regulation Of Cholesterol Metabolic Process (GO:0090181)",2.96929603132889e-06
"Regulation Of Cholesterol Storage (GO:0010885)",4.93298212585324e-06
"Regulation Of Cholesterol Transport (GO:0032374)",0.00030252135579197
"Regulation Of Chromatin Organization (GO:1902275)",0.000141212717518985
"Regulation Of Chromosome Organization (GO:0033044)",2.60854480767263e-06
"Regulation Of Chromosome Segregation (GO:0051983)",3.09184693720857e-06
"Regulation Of Chromosome Separation (GO:1905818)",2.81137906913441e-06
"Regulation Of Cilium Assembly (GO:1902017)",8.14822312846862e-16
"Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)",0.000254193206896062
"Regulation Of Cold-Induced Thermogenesis (GO:0120161)",2.99272597070204e-28
"Regulation Of Collagen Biosynthetic Process (GO:0032965)",1.23017863659669e-05
"Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)",1.6848132342725e-16
"Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)",3.26220866393644e-20
"Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)",3.91794962925325e-05
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)",3.15366944671392e-24
"Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)",6.8299040335098e-08
"Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)",1.81639116729337e-15
"Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)",1.72237155311727e-12
"Regulation Of Cytokinesis (GO:0032465)",4.34031214383993e-15
"Regulation Of Cytoplasmic Translation (GO:2000765)",1.31663827260839e-06
"Regulation Of Cytoskeleton Organization (GO:0051493)",7.00665302178918e-28
"Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)",6.7479246110077e-05
"Regulation Of Defense Response (GO:0031347)",2.57846564677838e-25
"Regulation Of Defense Response To Virus (GO:0050688)",8.39637111702442e-07
"Regulation Of Defense Response To Virus By Host (GO:0050691)",1.31762998858109e-11
"Regulation Of Dendrite Development (GO:0050773)",6.51461272879189e-08
"Regulation Of Dendrite Morphogenesis (GO:0048814)",1.72194446866854e-05
"Regulation Of Dendritic Cell Differentiation (GO:2001198)",7.59852522946428e-06
"Regulation Of Dendritic Spine Development (GO:0060998)",2.81447245908942e-05
"Regulation Of Dendritic Spine Morphogenesis (GO:0061001)",1.86359464738727e-06
"Regulation Of Dephosphorylation (GO:0035303)",0.0187052782538668
"Regulation Of Developmental Growth (GO:0048638)",0.001145255944225
"Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095)",7.18312602754473e-05
"Regulation Of Double-Strand Break Repair (GO:2000779)",1.65807605570069e-11
"Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)",2.35908780679062e-08
"Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)",7.61965248128513e-05
"Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)",8.29723515870918e-07
"Regulation Of Embryonic Development (GO:0045995)",5.0160004703256e-08
"Regulation Of Endocytosis (GO:0030100)",9.28056422329262e-14
"Regulation Of Endopeptidase Activity (GO:0052548)",1.58812532631611e-13
"Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)",2.37491500800303e-08
"Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)",5.54280129712927e-11
"Regulation Of Endothelial Cell Migration (GO:0010594)",3.4358932984393e-14
"Regulation Of Endothelial Cell Proliferation (GO:0001936)",9.77822727203707e-14
"Regulation Of Epidermal Cell Differentiation (GO:0045604)",3.29166533185509e-06
"Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)",3.23226684109082e-13
"Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)",3.13599938450912e-08
"Regulation Of Epithelial Cell Differentiation (GO:0030856)",0.00305823064042298
"Regulation Of Epithelial Cell Migration (GO:0010632)",1.18749072769998e-14
"Regulation Of Epithelial Cell Proliferation (GO:0050678)",5.30499743199417e-16
"Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)",1.74691149442113e-14
"Regulation Of Erythrocyte Differentiation (GO:0045646)",3.74740628230532e-12
"Regulation Of Establishment Of Cell Polarity (GO:2000114)",0.00211235998771582
"Regulation Of Establishment Of Endothelial Barrier (GO:1903140)",5.28253952933332e-07
"Regulation Of Establishment Of Planar Polarity (GO:0090175)",0.00107145390170819
"Regulation Of Establishment Of Protein Localization (GO:0070201)",4.9195233143646e-06
"Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)",0.0146293543263077
"Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)",0.00317696364678492
"Regulation Of Execution Phase Of Apoptosis (GO:1900117)",7.9839435504488e-05
"Regulation Of Exit From Mitosis (GO:0007096)",0.00020742113584514
"Regulation Of Exocytosis (GO:0017157)",1.83391763306662e-12
"Regulation Of Exosomal Secretion (GO:1903541)",2.51131442784404e-05
"Regulation Of Extracellular Matrix Disassembly (GO:0010715)",0.000146307122409248
"Regulation Of Extracellular Matrix Organization (GO:1903053)",1.08761163084097e-05
"Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)",5.50402875342488e-20
"Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)",1.85962550298585e-09
"Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)",1.28870111086178e-09
"Regulation Of Fat Cell Differentiation (GO:0045598)",2.15500459569467e-15
"Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)",0.00404255840670974
"Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)",1.14502622106194e-06
"Regulation Of Fatty Acid Oxidation (GO:0046320)",8.52841081496253e-07
"Regulation Of Fibrinolysis (GO:0051917)",0.00011138441663598
"Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)",9.17388055545878e-06
"Regulation Of Fibroblast Migration (GO:0010762)",8.95230294935475e-06
"Regulation Of Fibroblast Proliferation (GO:0048145)",4.01522705859716e-08
"Regulation Of Filopodium Assembly (GO:0051489)",1.47790569327325e-10
"Regulation Of Focal Adhesion Assembly (GO:0051893)",1.6249884939026e-12
"Regulation Of Gluconeogenesis (GO:0006111)",1.26738002980138e-07
"Regulation Of Glucose Import (GO:0046324)",2.49372547605828e-08
"Regulation Of Glucose Metabolic Process (GO:0010906)",3.42998247831403e-07
"Regulation Of Glucose Transmembrane Transport (GO:0010827)",7.59852522946428e-06
"Regulation Of Glycogen Biosynthetic Process (GO:0005979)",0.0199013979207636
"Regulation Of Glycolytic Process (GO:0006110)",2.70020721572413e-12
"Regulation Of Granulocyte Chemotaxis (GO:0071622)",6.19969901440919e-07
"Regulation Of Heart Contraction (GO:0008016)",6.79493723405463e-09
"Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)",2.38243691351262e-07
"Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532)",9.59459933029642e-07
"Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)",5.97400446898175e-05
"Regulation Of Hemopoiesis (GO:1903706)",2.33670080587971e-05
"Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)",2.22950936439324e-08
"Regulation Of Hippo Signaling (GO:0035330)",0.000789754729193724
"Regulation Of Histone H3-K4 Methylation (GO:0051569)",0.000329559919517814
"Regulation Of Histone Acetylation (GO:0035065)",4.60374459024228e-05
"Regulation Of Histone Deacetylation (GO:0031063)",1.52532618944939e-07
"Regulation Of Histone Modification (GO:0031056)",0.000234027587848546
"Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)",3.26505326434029e-05
"Regulation Of Hormone Secretion (GO:0046883)",2.47335451576517e-05
"Regulation Of Humoral Immune Response (GO:0002920)",3.31954691441812e-05
"Regulation Of Hydrolase Activity (GO:0051336)",8.69505296454323e-11
"Regulation Of Immune Effector Process (GO:0002697)",7.92837921521624e-06
"Regulation Of Immune Response (GO:0050776)",1.11306235996531e-20
"Regulation Of Immunoglobulin Production (GO:0002637)",1.08378778905676e-07
"Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)",0.000422745917520944
"Regulation Of Innate Immune Response (GO:0045088)",5.54031207099439e-26
"Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)",1.84808106217254e-14
"Regulation Of Insulin Secretion (GO:0050796)",1.71764305422425e-14
"Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)",3.11988665479592e-06
"Regulation Of Integrin Activation (GO:0033623)",5.85680021584644e-06
"Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)",8.12951217245759e-05
"Regulation Of Interferon-Alpha Production (GO:0032647)",9.29325350136067e-10
"Regulation Of Interferon-Beta Production (GO:0032648)",1.70503407605649e-15
"Regulation Of Interleukin-1 Beta Production (GO:0032651)",4.05277237366783e-23
"Regulation Of Interleukin-1 Production (GO:0032652)",1.72066727084022e-06
"Regulation Of Interleukin-10 Production (GO:0032653)",2.18718246153388e-15
"Regulation Of Interleukin-12 Production (GO:0032655)",5.40721241794156e-17
"Regulation Of Interleukin-13 Production (GO:0032656)",1.69353923435808e-05
"Regulation Of Interleukin-17 Production (GO:0032660)",2.73264913681703e-11
"Regulation Of Interleukin-2 Production (GO:0032663)",6.9196146022869e-17
"Regulation Of Interleukin-4 Production (GO:0032673)",3.56380911138023e-10
"Regulation Of Interleukin-6 Production (GO:0032675)",5.24085572505525e-28
"Regulation Of Interleukin-8 Production (GO:0032677)",1.84209415054696e-23
"Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)",0.0267065878205466
"Regulation Of Intracellular Protein Transport (GO:0033157)",8.48954459663353e-12
"Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)",1.10722387257035e-06
"Regulation Of Intracellular Transport (GO:0032386)",4.31401955486018e-10
"Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)",4.95567456746736e-16
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)",0.00106831557359476
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)",5.81664609531785e-06
"Regulation Of Keratinocyte Differentiation (GO:0045616)",1.89714434696243e-05
"Regulation Of Keratinocyte Proliferation (GO:0010837)",4.17027029059921e-06
"Regulation Of Kinase Activity (GO:0043549)",3.1392110085813e-14
"Regulation Of Lamellipodium Assembly (GO:0010591)",2.43457411526371e-09
"Regulation Of Lamellipodium Organization (GO:1902743)",7.59852522946428e-06
"Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)",4.89666396187497e-05
"Regulation Of Leukocyte Chemotaxis (GO:0002688)",6.46525995317333e-06
"Regulation Of Leukocyte Migration (GO:0002685)",6.77116476967647e-06
"Regulation Of Lipid Biosynthetic Process (GO:0046890)",1.73558648409984e-05
"Regulation Of Lipid Catabolic Process (GO:0050994)",2.54396920591979e-05
"Regulation Of Lipid Metabolic Process (GO:0019216)",3.78178617171627e-13
"Regulation Of Lipid Storage (GO:0010883)",2.22950936439324e-08
"Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)",1.59639089409731e-06
"Regulation Of Long-Term Synaptic Potentiation (GO:1900271)",0.0049181625114553
"Regulation Of Lymphocyte Activation (GO:0051249)",0.000279478738085388
"Regulation Of Lymphocyte Differentiation (GO:0045619)",4.8307602547301e-07
"Regulation Of Lymphocyte Migration (GO:2000401)",7.59852522946428e-06
"Regulation Of Lymphocyte Proliferation (GO:0050670)",1.42767222946594e-06
"Regulation Of Lysosomal Lumen pH (GO:0035751)",4.78024378738082e-07
"Regulation Of mRNA 3'-End Processing (GO:0031440)",7.89266860490862e-06
"Regulation Of mRNA Catabolic Process (GO:0061013)",1.10272151851715e-12
"Regulation Of mRNA Metabolic Process (GO:1903311)",0.000517019313634698
"Regulation Of mRNA Processing (GO:0050684)",3.26509566985604e-06
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",7.79278804462225e-17
"Regulation Of mRNA Stability (GO:0043488)",5.9607029241955e-11
"Regulation Of Macroautophagy (GO:0016241)",1.79861220687522e-22
"Regulation Of Macromolecule Biosynthetic Process (GO:0010556)",2.29892448087455e-10
"Regulation Of Macrophage Activation (GO:0043030)",2.61897714317155e-06
"Regulation Of Macrophage Chemotaxis (GO:0010758)",1.34111858533362e-06
"Regulation Of Macrophage Cytokine Production (GO:0010935)",3.29166533185509e-06
"Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)",1.31690726145469e-06
"Regulation Of Macrophage Differentiation (GO:0045649)",3.9806372359571e-05
"Regulation Of Mast Cell Degranulation (GO:0043304)",1.42767222946594e-06
"Regulation Of Megakaryocyte Differentiation (GO:0045652)",1.97348594704942e-07
"Regulation Of Meiotic Cell Cycle (GO:0051445)",0.000621333124830358
"Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)",7.95860488210386e-06
"Regulation Of Metal Ion Transport (GO:0010959)",1.43207248265874e-07
"Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)",0.000320640677286307
"Regulation Of miRNA Transcription (GO:1902893)",6.80360059487061e-10
"Regulation Of miRNA-mediated Gene Silencing (GO:0060964)",4.81254340355347e-06
"Regulation Of Microglial Cell Activation (GO:1903978)",0.00193382752755929
"Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)",0.00475917084169688
"Regulation Of Microtubule Depolymerization (GO:0031114)",0.000911590570205046
"Regulation Of Microtubule Nucleation (GO:0010968)",7.59852522946428e-06
"Regulation Of Microtubule Polymerization (GO:0031113)",3.08320381312391e-07
"Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)",0.000532607606458645
"Regulation Of Microtubule-Based Process (GO:0032886)",1.10115854850517e-09
"Regulation Of Mitochondrial Fission (GO:0090140)",2.72029477266069e-05
"Regulation Of Mitochondrial Membrane Permeability (GO:0046902)",5.11180216164423e-08
"Regulation Of Mitochondrial Membrane Potential (GO:0051881)",2.87364430370168e-10
"Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)",2.03982065028171e-05
"Regulation Of Mitochondrial Translation (GO:0070129)",0.029590719735947
"Regulation Of Mitochondrion Organization (GO:0010821)",3.43095955199429e-08
"Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)",1.20030403224091e-18
"Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)",0.0399068513379949
"Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)",1.81007176429708e-07
"Regulation Of Mitotic Nuclear Division (GO:0007088)",2.29424062292549e-14
"Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)",0.66866306065744
"Regulation Of Mitotic Spindle Assembly (GO:1901673)",7.43424489457981e-08
"Regulation Of Mitotic Spindle Organization (GO:0060236)",8.57057297662861e-13
"Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)",3.51873954461452e-06
"Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)",3.80734659819909e-11
"Regulation Of Monocyte Chemotaxis (GO:0090025)",2.35251766385444e-08
"Regulation Of Monocyte Differentiation (GO:0045655)",8.74932785692159e-07
"Regulation Of Mononuclear Cell Migration (GO:0071675)",1.45942859822979e-07
"Regulation Of Multicellular Organism Growth (GO:0040014)",0.00460978343603332
"Regulation Of Multicellular Organismal Development (GO:2000026)",6.35217174372414e-13
"Regulation Of Muscle Cell Differentiation (GO:0051147)",0.000104281448200854
"Regulation Of Muscle Contraction (GO:0006937)",2.38977809529736e-06
"Regulation Of Myelination (GO:0031641)",1.33977008337029e-05
"Regulation Of Myeloid Cell Differentiation (GO:0045637)",4.17766121928742e-08
"Regulation Of Myoblast Differentiation (GO:0045661)",2.66050851034232e-05
"Regulation Of Myotube Differentiation (GO:0010830)",2.22216019999944e-06
"Regulation Of Natural Killer Cell Activation (GO:0032814)",0.00193433456957725
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)",1.29236287651782e-10
"Regulation Of Necroptotic Process (GO:0060544)",3.11787708573654e-07
"Regulation Of Nervous System Development (GO:0051960)",9.97878303005716e-10
"Regulation Of Neuroblast Proliferation (GO:1902692)",3.52296322297951e-06
"Regulation Of Neurogenesis (GO:0050767)",1.45391369232811e-16
"Regulation Of Neuroinflammatory Response (GO:0150077)",1.1731942002347e-07
"Regulation Of Neuron Apoptotic Process (GO:0043523)",6.27487611092201e-18
"Regulation Of Neuron Death (GO:1901214)",1.68435981119248e-14
"Regulation Of Neuron Differentiation (GO:0045664)",1.09801980695647e-09
"Regulation Of Neuron Migration (GO:2001222)",1.78513987028119e-06
"Regulation Of Neuron Projection Arborization (GO:0150011)",3.29166533185509e-06
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)",0.0176684198866071
"Regulation Of Neurotransmitter Receptor Activity (GO:0099601)",5.33933346172765e-05
"Regulation Of Neurotransmitter Secretion (GO:0046928)",1.56042872361736e-06
"Regulation Of Neurotransmitter Transport (GO:0051588)",6.658645942204e-06
"Regulation Of Neutrophil Chemotaxis (GO:0090022)",8.12418403698601e-09
"Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)",2.31768469670973e-11
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)",2.95643636247456e-08
"Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)",0.000696819305918333
"Regulation Of Nuclear Division (GO:0051783)",0.265770195071541
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",2.12998430373634e-05
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",6.78258178726247e-05
"Regulation Of Nucleocytoplasmic Transport (GO:0046822)",5.69273797474543e-07
"Regulation Of Nucleotide-Excision Repair (GO:2000819)",0.0466354547828618
"Regulation Of Organelle Assembly (GO:1902115)",6.2765078252231e-14
"Regulation Of Organelle Organization (GO:0033043)",2.92302924477243e-27
"Regulation Of Ossification (GO:0030278)",4.51478460373419e-07
"Regulation Of Osteoblast Differentiation (GO:0045667)",6.77418945368213e-17
"Regulation Of Osteoclast Differentiation (GO:0045670)",1.8350489744125e-10
"Regulation Of Oxidative Phosphorylation (GO:0002082)",2.60414725634024e-06
"Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)",2.29209332251799e-06
"Regulation Of Oxidoreductase Activity (GO:0051341)",0.000594728518315565
"Regulation Of p38MAPK Cascade (GO:1900744)",4.29372859818415e-12
"Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)",8.11006896138216e-13
"Regulation Of Peptidase Activity (GO:0052547)",4.59373157794966e-09
"Regulation Of Peptide Hormone Secretion (GO:0090276)",1.69614771150093e-11
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)",8.53861946757883e-20
"Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)",1.23112764634791e-09
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)",1.07200562236582e-13
"Regulation Of Phagocytosis (GO:0050764)",3.25977997904468e-16
"Regulation Of Phagocytosis, Engulfment (GO:0060099)",0.000469985435298135
"Regulation Of Phosphatase Activity (GO:0010921)",0.00087358813559604
"Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)",0.00147373238761572
"Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)",5.84509236900547e-21
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)",6.95939887612755e-11
"Regulation Of Phosphorylation (GO:0042325)",3.5121022830853e-21
"Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)",1.29424224018817e-09
"Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)",0.000207725630335995
"Regulation Of Plasminogen Activation (GO:0010755)",1.75788360429736e-06
"Regulation Of Platelet Activation (GO:0010543)",3.74224879356294e-10
"Regulation Of Platelet Aggregation (GO:0090330)",1.04820431828726e-08
"Regulation Of Postsynapse Organization (GO:0099175)",3.01708526606606e-07
"Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)",1.57830875327454e-08
"Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)",0.0115705983254927
"Regulation Of Potassium Ion Transport (GO:0043266)",7.59852522946428e-06
"Regulation Of Primary Metabolic Process (GO:0080090)",3.8539011512232e-07
"Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)",3.45187810987954e-11
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)",1.30349132911489e-23
"Regulation Of Protein K63-linked Ubiquitination (GO:1900044)",5.99661068718124e-06
"Regulation Of Protein Autophosphorylation (GO:0031952)",3.15211419157105e-08
"Regulation Of Protein Binding (GO:0043393)",2.58476075317872e-33
"Regulation Of Protein Catabolic Process (GO:0042176)",5.74939330717204e-20
"Regulation Of Protein Deacetylation (GO:0090311)",0.000290631374604611
"Regulation Of Protein Dephosphorylation (GO:0035304)",1.26910297647223e-11
"Regulation Of Protein Export From Nucleus (GO:0046825)",4.25327072821672e-09
"Regulation Of Protein Import Into Nucleus (GO:0042306)",1.78848410526541e-10
"Regulation Of Protein Kinase B Signaling (GO:0051896)",4.36332152367425e-26
"Regulation Of Protein Kinase C Signaling (GO:0090036)",7.59852522946428e-06
"Regulation Of Protein Kinase Activity (GO:0045859)",1.29992301978715e-18
"Regulation Of Protein Localization (GO:0032880)",1.08278297963811e-24
"Regulation Of Protein Localization To Cajal Body (GO:1904869)",0.000260191855636728
"Regulation Of Protein Localization To Cell Periphery (GO:1904375)",2.22950936439324e-08
"Regulation Of Protein Localization To Cell Surface (GO:2000008)",7.82290953903348e-10
"Regulation Of Protein Localization To Membrane (GO:1905475)",8.93239903175936e-09
"Regulation Of Protein Localization To Nucleus (GO:1900180)",8.17323911975163e-15
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)",1.66084663654911e-16
"Regulation Of Protein Metabolic Process (GO:0051246)",7.20567327754749e-18
"Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)",1.45037365778882e-09
"Regulation Of Protein Modification Process (GO:0031399)",1.93657939526278e-12
"Regulation Of Protein Neddylation (GO:2000434)",1.19646116286363e-06
"Regulation Of Protein Polymerization (GO:0032271)",1.51523780173694e-07
"Regulation Of Protein Processing (GO:0070613)",1.97094191817452e-05
"Regulation Of Protein Secretion (GO:0050708)",6.17708282757364e-23
"Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)",7.14499697538829e-28
"Regulation Of Protein Sumoylation (GO:0033233)",0.000143301625852988
"Regulation Of Protein Targeting To Membrane (GO:0090313)",8.04863235365403e-05
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)",1.21339918262183e-09
"Regulation Of Protein Transport (GO:0051223)",1.72033306161734e-08
"Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)",1.42432792797638e-10
"Regulation Of Protein Ubiquitination (GO:0031396)",4.22995372819785e-30
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)",1.06987227958557e-30
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)",8.90154750361357e-06
"Regulation Of Proteolysis (GO:0030162)",2.09208537802433e-11
